text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"@leftarmisme 1. Diet improvement is the #1 thing 
2. Pepcid is thing #2 
I’m horrified at some of the terrible suggestions here. A soda heavy with refined sugar isn’t good for your stomach and Zantac is a known carcinogen and has been recalled from pharmacies (google it). Good luck!🍀",en,"Brooklyn, NY",,,,isabelacarv,Thu Oct 29 21:54:46 +0000 2020,0,0,0,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Thu Oct 29 21:24:41 +0000 2020,0,0,1,False,0,False,
"@JJDTMWG0992 @drsimonegold Thanks! I’m doing something similar: 
500 mg of Vitamin C
75 mg of Zinc
1-2 mg of Melatonin
5,000 IU of Vitamin D3
10 milligrams of Pepcid AC",en,Tennessee,,,,bcoleintn,Thu Oct 29 21:20:40 +0000 2020,0,1,0,False,0,False,
@Charboneau_mj Pepcid complete saved me,en,"Foristell, MO",United States,US,"[[[-95.774704, 35.995476], [-95.774704, 40.613641], [-89.098843, 40.613641], [-89.098843, 35.995476]]]",dmbrague,Thu Oct 29 21:00:19 +0000 2020,0,0,0,False,0,False,
Check out Walgreens Maximum Famotidine 20 mg Acid Reducer  Compare to PEPCID AC 25 count  https://t.co/wfiPqb4Atc via @eBay,en,"South Dakota, USA",,,,hopescloset2,Thu Oct 29 18:56:43 +0000 2020,0,0,1,False,0,False,
"@KevinMKruse GET OVER HERE, your Pepcid is ready.",en,"Pennsylvania, USA",,,,MaTTFLaMMaBLe,Thu Oct 29 16:10:29 +0000 2020,0,0,0,False,0,False,
"@jennycohn1 I had it (presumably). The unknown is what's most terrifying. Vitamin D, C, Zinc, Melatonin and Pepcid and an anti-inflammatory diet can be very helpful! But I hope you're just psyching yourself out and you don't have it.",en,"Brewster, Ma",,,,lovemychris,Thu Oct 29 15:30:47 +0000 2020,0,0,0,False,1,False,
@TheBrandonMorse Spicy Indian food is still worth it. Stock up on that Pepcid.,en,"Austin, TX",,,,JeffOnTheRight,Thu Oct 29 14:38:59 +0000 2020,0,0,0,False,0,False,
@MikipediaBio @Bloodewing @IrateAlex I have Tums and pepcid....,en,United States,,,,Necrosol1,Thu Oct 29 13:24:25 +0000 2020,0,1,0,False,0,False,
@thislouis Pepcid AC is what u need,en,"Portland, OR",,,,stuuart,Thu Oct 29 05:57:41 +0000 2020,0,1,0,False,0,False,
"@KatieRex_ Is it possible she has a UTI?

If it’s tummy trouble/acid indigestion, dogs up to 60lbs can have 1/2 of a REGULAR STRENGTH Pepcid AC pill. I wrap it in a little cheese when my pup gets an upset tummy. Good luck and love to your sweet pup 💋❤️🐾",en,"Washington, DC",,,,stillframe1,Thu Oct 29 05:52:56 +0000 2020,0,0,0,False,0,False,
"@drsimonegold They sent my ex father n law (multiple comorbidities) &amp; mother n law home with mucinex. I took him over Quercetin, zinc, d3, Pepcid, &amp; C. Still has a slight cough, but doing good. I can’t believe they politicized treatment like this when everyone knows early treatment is key.",en,USA,,,,suzannemt75,Thu Oct 29 03:39:50 +0000 2020,0,0,0,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"Sun City, AZ",,,,Shabbychicforme,Thu Oct 29 02:44:06 +0000 2020,0,0,0,False,1,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Thu Oct 29 02:18:10 +0000 2020,0,0,0,False,1,False,
@IngrahamAngle COVID is Stopped by HCQ/Azith/Zinc &amp; Vitamin D/Zinc/Pepcid....ALL OTC &amp; safe RX (Hydroxychloroquine) MUST BE taken as Preventative or at First Sign of Infection....INSTEAD #FakeFauci &amp; CDC Terrified/Mislead Nearly All into Fearing HCQ &amp; Promoted 100% USELESS SHUTDOWN/6 FT/MASKS! https://t.co/NVmgTY1Yf8,en,"Houston, Texas",,,,MikeMrushd,Thu Oct 29 00:45:42 +0000 2020,0,0,0,False,0,False,
@realDonaldTrump COVID is Stopped by HCQ/Azith/Zinc &amp; Vitamin D/Zinc/Pepcid....ALL OTC &amp; safe RX (Hydroxychloroquine) MUST BE taken as Preventative or at First Sign of Infection....INSTEAD #FakeFauci &amp; CDC Terrified/Mislead Nearly All into Fearing HCQ &amp; Promoted 100% USELESS SHUTDOWN/6 FT/MASKS! https://t.co/1ECIT34tPy,en,"Houston, Texas",,,,MikeMrushd,Thu Oct 29 00:45:15 +0000 2020,0,0,0,False,0,False,
@IngrahamAngle @QuakeMedia COVID is Stopped by HCQ/Azith/Zinc &amp; Vitamin D/Zinc/Pepcid....ALL OTC &amp; safe RX (Hydroxychloroquine) MUST BE taken as Preventative or at First Sign of Infection....INSTEAD #FakeFauci &amp; CDC Terrified/Mislead Nearly All into Fearing HCQ &amp; Promoted 100% USELESS SHUTDOWN/6 FT/MASKS! https://t.co/ioERRJ4yR3,en,"Houston, Texas",,,,MikeMrushd,Thu Oct 29 00:43:43 +0000 2020,0,0,1,False,0,False,
@ilenegold I take a maximum strength Pepcid.,en,New York City,,,,suzannereisman,Thu Oct 29 00:08:15 +0000 2020,0,1,0,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Wed Oct 28 23:40:34 +0000 2020,0,0,2,False,0,False,
"@hilarityjane I take hydroxychloroquine for a separate condition. Some MD’s have recommended Pepcid AC, saying they keep their whole family on it daily. Whatever, my covid was not that bad and because the test results skewed, I didn’t quarantine the whole time. Odd times.",en,"New Orleans, LA",,,,PadreAllen,Wed Oct 28 21:53:04 +0000 2020,0,0,0,False,0,False,
Pepcid https://t.co/OnNL0028vC,es,"Los Angeles, CA",,,,Karchswag,Wed Oct 28 21:35:38 +0000 2020,0,0,0,False,0,True,
May the protonix and Pepcid gods be ever in their favor.  🔥😅 https://t.co/1vDoXnq7Fm,en,"New York, NY",,,,SamSmithNY_IG,Wed Oct 28 20:51:49 +0000 2020,0,1,0,False,0,True,
@PISDI94_96 Pepcid!,es,,United States,US,"[[[-122.234054, 47.860402], [-122.234054, 47.921824], [-122.14427, 47.921824], [-122.14427, 47.860402]]]",Swayz04879968,Wed Oct 28 19:23:51 +0000 2020,0,0,0,False,0,False,
@DON_XipeTotec I used to be on that! My dr switched me to Pepcid so I get that by prescription instead of OTC.,en,Cleveland,,,,CLEgavs7,Wed Oct 28 14:16:07 +0000 2020,0,1,0,False,0,False,
@tahdigmamii Take pepcid and Prilosec,en,"New York, USA",,,,MKUltraMoney,Wed Oct 28 06:43:18 +0000 2020,0,0,0,False,0,False,
"Never forget when you were home eating pepcid like Jelly beans trying to figure out how you were going to keep a roof over your families heads, Mitch went on vacation to count his rubles.",en,"Garland, TX",,,,KimHalliburton2,Wed Oct 28 04:38:14 +0000 2020,0,0,0,False,1,False,
"Never forget when you were home eating pepcid like Jelly beans trying to figure out how you were going to keep a roof over your families heads, Mitch went on vacation to count his rubles.",en,"California, USA",,,,JenniferLBrewer,Wed Oct 28 04:19:45 +0000 2020,0,0,0,False,1,False,
@PreetBharara Doubled up on Pepcid. Alternating between complete paralysis and frenetic activity,en,"Chicago, IL",,,,kcbyrne,Wed Oct 28 04:02:45 +0000 2020,0,0,0,False,0,False,
"@djbuttsmcgee So sorry to hear you're having trouble. FWIW, Jewelle has experienced this from acid reflux. Her doctor just recommended Pepcid, and it's helped, although hers doesn't sound quite as severe as yours. Prayers for you.",en,"New Canaan, CT",,,,jcrisp1,Wed Oct 28 03:46:07 +0000 2020,0,1,0,False,0,False,
@ABC30 Does it come with Zantac or Pepcid AC ?,en,California,,,,ZCodewarrior,Wed Oct 28 02:19:29 +0000 2020,0,0,0,False,0,False,
"@rkern So last week she had me switch from Prilosec (Omeprazole) to Pepcid (Famotidine ) and I'm been on it all last week. Monday I went for another blood test and waiting for my results, but my Gastro doc has already seen them and hasn't said jack yet. I just hate being in the dark.",en,"Claymont, DE",,,,Shadowhaxor,Wed Oct 28 01:42:21 +0000 2020,0,1,0,False,0,False,
"Based on my report of his attitude &amp; that Wade appears to be regurgitating rather than vomiting, the on-call vet (who happened to be my favorite vet in Jeff City) advised giving the little guy some famotidine (Pepcid), which he promptly threw up. 😭",en,"Jefferson City, MO",,,,Murderbritches,Wed Oct 28 00:55:58 +0000 2020,0,1,0,False,0,False,
@jaysbookman Biting my nails and taking Pepcid!,en,"Atlanta, GA",,,,susan_tidrick,Wed Oct 28 00:43:24 +0000 2020,0,0,0,False,0,False,
@sournurse @TheLadyFlash My body is stupid so I can't take that stuff anymore. Sometimes I'll take stuff like pepcid if I absolutely have to.,en,"Los Angeles, CA",,,,i_are_crystal,Tue Oct 27 23:17:44 +0000 2020,0,0,0,False,0,False,
Check out Walgreens Maximum Famotidine 20 mg Acid Reducer  Compare to PEPCID AC 25 count  https://t.co/wfiPqb4Atc via @eBay,en,"South Dakota, USA",,,,hopescloset2,Tue Oct 27 22:13:38 +0000 2020,0,0,0,False,1,False,
"@BassetBuck @ddoggiesmommy She did not this morning, but she was back on the pepcid.",en,"Washington, USA",,,,sherhair44,Tue Oct 27 21:55:47 +0000 2020,0,0,0,False,1,False,
"@BassetBuck @ddoggiesmommy She did not this morning, but she was back on the pepcid.",en,"Washington State, USA",,,,jztkddng,Tue Oct 27 21:31:56 +0000 2020,0,0,1,False,0,False,
@NoorBinLadin @DocPablo2 @davereaboi Pepcid also(famotadine) over the counter,en,"North Carolina, USA",,,,NCpatriot45,Tue Oct 27 21:14:39 +0000 2020,0,0,0,False,0,False,
"@snoopy_girl1229 She is at the vet for the day. They are running a bunch of tests and some xrays. She was vomiting last month, we thought it was allergies. As soon as we took her off the pepcid, she started vomiting again. Yesterday, her bark was hoarse....",en,"Washington, USA",,,,sherhair44,Tue Oct 27 20:59:08 +0000 2020,0,0,0,False,1,False,
"@JennMGreenberg There’s just no justice in this world. Donuts are magic. And then Pepcid ac for us folks over 50, they get it.",en,"Florida, USA",,,,fancypantsuser,Tue Oct 27 19:38:12 +0000 2020,0,0,0,False,0,False,
"@Memers08 @Kate_Chase There's gonna be a run-on with this just like Pepcid.  (Vitamin D2 is synthetic and D3 is vegan, btw.)  It's not a cure-all.  Mask up, wash hands, stay the fark away from people - it's flu season peeps.  This is a daily discipline until further notice!",en,Michigan,,,,NeadReport,Tue Oct 27 19:26:50 +0000 2020,0,2,1,False,0,False,
and there is no pepcid to be found at work 🙃,en,nj,,,,phantsz,Tue Oct 27 19:20:25 +0000 2020,0,0,0,False,0,False,
my body has developed a dependency on @pepcid since Boston,en,nj,,,,phantsz,Tue Oct 27 19:20:10 +0000 2020,0,1,0,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Tue Oct 27 18:44:05 +0000 2020,0,0,0,False,1,False,
Check out Walgreens Maximum Famotidine 20 mg Acid Reducer  Compare to PEPCID AC 25 count  https://t.co/wfiPqb4Atc via @eBay,en,"South Dakota, USA",,,,hopescloset2,Tue Oct 27 17:34:18 +0000 2020,0,0,1,False,0,False,
I'm about to take another pepcid ac my heartburn is acting up really bad after the @christianeckes wreck had me all upset and in tears on Sunday I'm still not completely over it just yet now i really have to take another pepcid ac ugh 😥💔,en,Louisville KY,,,,bnascarg,Tue Oct 27 17:30:03 +0000 2020,0,0,0,False,0,False,
"@snoopy_girl1229 She is at the vet for the day. They are running a bunch of tests and some xrays. She was vomiting last month, we thought it was allergies. As soon as we took her off the pepcid, she started vomiting again. Yesterday, her bark was hoarse....",en,"Washington State, USA",,,,jztkddng,Tue Oct 27 17:02:28 +0000 2020,0,3,1,False,0,False,
"@AshaRangappa_ Melatonin, Valium, Pepcid and and early night.  Have gaviscon on hand.",en,"Washington, DC",,,,alittlesong,Tue Oct 27 12:03:05 +0000 2020,0,0,0,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Tue Oct 27 03:58:59 +0000 2020,0,0,1,False,0,False,
"@SirJeremyLondon One's taste buds and tummy are different compared to someone else's. Your mild may not be hot to you but might do my tummy in. My tummy has been retarded since 1995 and been living on Pepcid ever since. So retarded, GI doctor didn't like the look of it &amp; biopsied it for me. 🤷🏻‍♀️",en,"Kingman, AZ",,,,colleb95,Tue Oct 27 03:22:55 +0000 2020,0,0,0,False,0,False,
blood test just came back: I am 32% citrus soda and 68% Pepcid,en,"Washington, DC",,,,frescaboy,Tue Oct 27 02:53:41 +0000 2020,0,1,0,False,0,False,
@ddoggiesmommy @Cheesecake7777 We thought allergies. So she has been on Pepcid and an allergy meds for a month. I took her off 2 days ago to see if she was passed it. She started vomiting again this morning. Vet said it shouldn't have started back this quickly if it were allergies.,en,"Washington State, USA",,,,jztkddng,Tue Oct 27 01:40:11 +0000 2020,0,1,0,False,0,False,
@howard_howard8 @BetteMidler Take some Pepcid AC.,en,"Cleveland, OH",,,,richangelino,Tue Oct 27 01:29:36 +0000 2020,0,0,0,False,0,False,
@Gracethereddogg She is spayed so I know she isn't pregnant. She had some vomiting last month that we thought was part of seasonal allergies. So we had her on pepcid. I took her off 2 days ago and the vomiting came back. She is seeing the vet tomorrow for some tests.,en,"Washington State, USA",,,,jztkddng,Tue Oct 27 00:57:18 +0000 2020,0,1,0,False,0,False,
I waited 10 plus minutes to purchase #Pepcid which was locked up and no associates where available at the Journal Square store of #DuaneReade in #JerseyCity. Who steal antacid 🤷🏾‍♂️#Walgreens you need to do better.  Pharmacy sales are already ⬇️ 13% YTD your stock is ⬇️ @Walgreens https://t.co/upRA3R0cTy,en,USA,,,,TheAndreBeckles,Mon Oct 26 22:02:42 +0000 2020,0,1,0,False,0,False,
Check out Pepcid AC Maximum Strength Acid Reducer Famotidine 20 MG 8 Tablets Famotadine  #PEPCID https://t.co/iaEXSJvxQp via @eBay,en,NC,,,,RubyInman,Mon Oct 26 21:44:51 +0000 2020,0,0,0,False,0,False,
@katebarstool Having any heartburn yet? My wife swears by Pepcid during her pregnancy. Best of luck! 🍼,en,"Circleville, OH",,,,ShannonMills_,Mon Oct 26 21:09:25 +0000 2020,0,1,0,False,0,False,
@davidmweissman Pepcid and wine,en,"Plymouth, MN",,,,kprovost11,Mon Oct 26 18:43:45 +0000 2020,0,0,0,False,0,False,
@saracress We had to give our dog Pepcid for a while once. Maybe vet is waiting to see? I just ordered some pumpkin powder for my dog who has perennially “loose stools” if that’s an issue. https://t.co/2Kvlagx9Es,en,"Denver, CO",,,,susannadonato,Mon Oct 26 15:32:21 +0000 2020,0,0,0,False,0,False,
26.  Pass me the Pepcid. https://t.co/lXfXOvHyHd,es,United States,,,,Gondeaux60,Mon Oct 26 14:58:34 +0000 2020,0,0,0,False,0,True,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Mon Oct 26 14:15:36 +0000 2020,0,0,0,False,1,False,
Check out Walgreens Maximum Famotidine 20 mg Acid Reducer  Compare to PEPCID AC 25 count  https://t.co/wfiPqb4Atc via @eBay,en,"South Dakota, USA",,,,hopescloset2,Mon Oct 26 14:15:23 +0000 2020,0,0,0,False,1,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE Cool Mint Flavor  Exp. 01/23  https://t.co/eoH4HnyZRl via @eBay,en,"South Dakota, USA",,,,hopescloset2,Mon Oct 26 14:14:58 +0000 2020,0,0,0,False,1,False,
"Is it any wonder I call them the Cardiac Kids?

Pass the Pepcid, while yer at it.
#Seahawks",en,"Lynnwood, WA",,,,DjJetCityWoman,Mon Oct 26 03:47:56 +0000 2020,0,1,0,False,0,False,
"Dr. Reddy’s is bringing its equivalent of Pepcid AC, which is an acid reducer that prevents and relieves heartburn associated with acid indigestion and sour stomach, back to the U.S. market. https://t.co/DPAvmRbTr2 https://t.co/RAmwvAt6Tk",en,"New York, NY",,,,DrugStoreNews,Mon Oct 26 02:06:03 +0000 2020,0,0,0,False,0,False,
@ChuckWendig I read this while taking a pepcid.,en,Philly Area,,,,Virginia_Brasch,Mon Oct 26 01:49:15 +0000 2020,0,0,0,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE Cool Mint Flavor  Exp. 01/23  https://t.co/eoH4HnyZRl via @eBay,en,"Florida, USA",,,,oldnsold2013,Mon Oct 26 01:34:57 +0000 2020,0,0,0,False,1,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE Cool Mint Flavor  Exp. 01/23  https://t.co/eoH4HnyZRl via @eBay,en,"South Dakota, USA",,,,hopescloset2,Mon Oct 26 01:34:10 +0000 2020,0,0,2,False,0,False,
Check out Walgreens Maximum Famotidine 20 mg Acid Reducer  Compare to PEPCID AC 25 count  https://t.co/wfiPqb4Atc via @eBay,en,"South Dakota, USA",,,,hopescloset2,Mon Oct 26 01:28:33 +0000 2020,0,0,1,False,0,False,
Check out Pepcid Complete 25 Chewable Tablets with FAMOTIDINE  Berry Flavor  Exp. 04/23  https://t.co/VXf1kZWCNz via @eBay,en,"South Dakota, USA",,,,hopescloset2,Mon Oct 26 01:25:06 +0000 2020,0,0,1,False,0,False,
"@bamajackusa37 @dbongino Don’t overlook the obvious. Trump’s 74 years old. One of the most vulnerable groups. 

Trump received Regeneron a polyclonal antibody cocktail, Remdesivir, D3, Zinc, Melatonin, Aspirin &amp; Pepcid.

You be the judge!
Trump literally makes the Eveready bunny look like Joe Biden.",en,"Texas, USA",,,,RossFairchild,Mon Oct 26 01:23:51 +0000 2020,0,0,1,False,0,False,
@ChuckWendig I started getting reflux in 2nd/3rd grade. Got put on Pepcid instead of the anxiety meds I needed and was ultimately prescribed.,en,"Conway, AR",,,,elstupacabra,Mon Oct 26 00:50:38 +0000 2020,0,0,0,False,0,False,
"@Amyyyyt that my heartburn was really bad. It took a week and a half for my heartburn to subside before I could get to the doctor. After I finish the Prilosec, if this was just a one time thing triggered by something I ate, I can take Pepcid as needed if I have heartburn in the future.",en,Reevaluating my fandom choices,,,,bigdee84,Mon Oct 26 00:21:16 +0000 2020,0,0,0,False,0,False,
