text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Montréal, Québec",,,,DorothyCrocile,Fri Oct 30 01:51:39 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Edmonton, Alberta",,,,carolynsnw,Fri Oct 30 01:45:04 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,guyfawkestoo,Fri Oct 30 00:59:16 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,BelleDani01,Fri Oct 30 00:18:47 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,JerseyGirl_61,Fri Oct 30 00:03:57 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Toronto,,,,liz_allder,Fri Oct 30 00:00:36 +0000 2020,0,0,0,False,1,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,"Ottawa, Ontario",,,,bchups,Thu Oct 29 23:34:59 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Vancouver, BC",,,,ChauvetEllen,Thu Oct 29 23:20:59 +0000 2020,0,0,0,False,1,False,
The Purell pump killed me. 🤣🤣 https://t.co/gGG20SyVkv,en,Canada ,,,,ParkeBench,Thu Oct 29 23:14:20 +0000 2020,0,0,0,False,0,True,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,"London, ON",,,,MorrisDCosta,Thu Oct 29 22:42:48 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Saskatchewan, Canada",,,,GalindoSherry,Thu Oct 29 22:37:40 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,mharvey_mary,Thu Oct 29 22:35:09 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,Mel6141,Thu Oct 29 22:32:16 +0000 2020,0,0,0,False,1,False,
I am quite convinced Meadows drinks the #Purell!!!,en,"Montreal, Quebec, Canada",,,,pipermacbear,Thu Oct 29 22:04:25 +0000 2020,0,0,0,False,0,False,
"Dear varsity @sobeys in Saskatoon, I did not like having to Purell my hands TWICE in front of 'security' to prove I am an adult, and know how to keep my hands clean.

I also did NOT ASK to be sprayed with a mystery chemical. I am chemical sensitive. Stop being so aggressive.",en,Canada,,,,Porcelaincactus,Thu Oct 29 21:53:45 +0000 2020,0,2,0,False,0,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Toronto, ON. Canada",,,,AVLCD4U2GROWITH,Thu Oct 29 21:53:35 +0000 2020,0,0,0,False,1,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,"Québec, Canada",,,,YohQc,Thu Oct 29 21:37:25 +0000 2020,0,0,0,False,1,False,
"C'est bien vrai, ce serait vraiment ridicule et idiot de donner un break à la population et aux commerçants, y a ben raison ! Pas de break de taxe non plus pour les commerçants ! Y on juste à se trainer du Purell dans les poches comme lui pis ça va aller !
https://t.co/dIAd24xM4t",fr,Québec,,,,Quebekistan_ca,Thu Oct 29 21:05:00 +0000 2020,0,0,0,False,0,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Edmonton, Alberta",,,,geewilma1,Thu Oct 29 20:51:16 +0000 2020,0,0,0,False,1,False,
I just Purell’d my armpits,en,"Calgary, Alberta",,,,ItsThatBoone,Thu Oct 29 20:32:08 +0000 2020,0,0,0,False,0,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Ottawa, Ontario",,,,davidandhettie,Thu Oct 29 20:08:04 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Tiny, Ontario",,,,bewitched49,Thu Oct 29 19:29:25 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,edmonton,,,,TheFiregirl66,Thu Oct 29 19:26:38 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Kelowna, British Columbia",,,,donnaZ8231,Thu Oct 29 19:12:54 +0000 2020,0,0,0,False,1,False,
"@IanLaCouvee I never suggested neglecting the other. HOWEVER if someone at the restaurant you're at is infected, no amount of Purell use or wiping down your table will make a difference.",en,Montréal,,,,robynlisaflynn,Thu Oct 29 18:53:59 +0000 2020,0,1,0,False,0,False,
"@ACLSteve Never said I was offended. HOWEVER, had you read the article, you would understand the CONTEXT of my comment. If an infected person is in a restaurant you are at, no amount of Purell will reduce your chances of being infected.",en,Montréal,,,,robynlisaflynn,Thu Oct 29 18:53:15 +0000 2020,0,0,0,False,0,False,
"@ACLSteve I agree! Keeping surfaces is clean is good, as is frequent handwashing. HOWEVER surface contact remains a RARE way to contract COVID-19... breathing droplets expelled by an infected person is the main source. Folks see Purell dispensers in a resto &amp; assume that means it's safe.",en,Montréal,,,,robynlisaflynn,Thu Oct 29 18:32:33 +0000 2020,0,1,0,False,0,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Toronto, Ontario",,,,lindaehatch,Thu Oct 29 18:23:28 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,clmassier,Thu Oct 29 18:21:59 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,Inspect54932104,Thu Oct 29 18:19:44 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Ontario, Canada🇨🇦",,,,HatCanada,Thu Oct 29 18:10:36 +0000 2020,0,0,0,False,1,False,
What ever happened to Purell? I see hand sanitizer brands I never heard of except Purell,en,Toronto ,,,,mzBullet,Thu Oct 29 18:02:43 +0000 2020,0,0,0,False,0,False,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,"Kingston, Ontario, Canada",,,,Ravenesque_2,Thu Oct 29 17:57:44 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Vancouver, BC",,,,Cats1510,Thu Oct 29 17:46:15 +0000 2020,0,0,0,False,1,False,
"COVID-19 is an airborne virus.

I'm pretty sure Purell isn't going to magically clean the air around your face, you fucking moron.

Why are these people so stupid and how do they keep getting elected and appointed to positions of power?

5 days.
5. Days. https://t.co/ea8N2m8wbJ",en,montreal,,,,ussefm,Thu Oct 29 17:36:21 +0000 2020,0,0,0,False,1,True,
@RabbiJill So now they have investments in PURELL?,en,"Guelph, Ontario",,,,Queenie1379,Thu Oct 29 17:28:33 +0000 2020,0,0,0,False,0,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Montréal, Québec",,,,ConnieMessina,Thu Oct 29 17:14:12 +0000 2020,0,0,0,False,1,False,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,"British Columbia, Canada",,,,foxfaurot,Thu Oct 29 17:00:45 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,West Coast. Canada,,,,de2theJay,Thu Oct 29 16:50:49 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Ontario, Canada",,,,ErinTheToole,Thu Oct 29 16:50:38 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,Bselected,Thu Oct 29 16:45:49 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,B.C. Canada,,,,poodlepower,Thu Oct 29 16:42:06 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Ottawa, Ontario",,,,ronanpaula,Thu Oct 29 16:40:12 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Winnipeg,,,,fflow69,Thu Oct 29 16:39:17 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Toronto, Ontario",,,,maryamojani,Thu Oct 29 16:37:40 +0000 2020,0,0,0,False,1,False,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,"Ottawa, Ontario",,,,bchups,Thu Oct 29 16:29:55 +0000 2020,0,0,0,False,1,False,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,Southern Ontario Canada,,,,LaurieWoolyUke,Thu Oct 29 16:27:50 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Renfrew, Ontario, Canada",,,,billybong79,Thu Oct 29 16:18:40 +0000 2020,0,0,0,False,1,False,
"FACT: the airborne coronavirus that spreads by aerosol doesn’t give a damn about “Purell”. 

And why is WH chief of staff even pumping purell brand anyway? #COVID19 https://t.co/YirW87n8VK",en,"Canada, US",,,,makyosunim,Thu Oct 29 16:15:48 +0000 2020,0,0,0,False,1,True,
@jfgosselin22 @doomdumas Ye correct ! Il traine toujours sa bouteille de Purell dans ses poches qui dit !,fr,Québec,,,,Quebekistan_ca,Thu Oct 29 16:13:22 +0000 2020,0,0,0,False,0,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,Canada,,,,CdnCheryl1969,Thu Oct 29 16:10:51 +0000 2020,0,0,0,False,1,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,"Milton, Ontario",,,,EinarsonNan,Thu Oct 29 16:07:05 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Milton, Ontario",,,,EinarsonNan,Thu Oct 29 16:06:02 +0000 2020,0,0,0,False,1,False,
"FACT: the airborne coronavirus that spreads by aerosol doesn’t give a damn about “Purell”. 

And why is WH chief of staff even pumping purell brand anyway? #COVID19 https://t.co/YirW87n8VK",en,"Beaumont, Alberta",,,,LeeAnde81134144,Thu Oct 29 16:05:49 +0000 2020,0,0,0,False,1,True,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Laval, Québec",,,,benoitpepin1,Thu Oct 29 16:05:20 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Montreal, Canada",,,,douglaspeter1,Thu Oct 29 15:57:10 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Ontario, Canada",,,,GeoffMotchan,Thu Oct 29 15:55:41 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Welland, Ontario",,,,PMB541,Thu Oct 29 15:49:59 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Langley, British Columbia",,,,behe_2020,Thu Oct 29 15:42:47 +0000 2020,0,0,0,False,1,False,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,🇨🇦 she/her,,,,TweeterMegz,Thu Oct 29 15:42:21 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,🇨🇦 she/her,,,,TweeterMegz,Thu Oct 29 15:42:04 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Windsor ON, Canada",,,,selaineweeks,Thu Oct 29 15:35:47 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Ottawa, Ontario",,,,JessieSutherl11,Thu Oct 29 15:33:32 +0000 2020,0,0,0,False,1,False,
"FACT: the airborne coronavirus that spreads by aerosol doesn’t give a damn about “Purell”. 

And why is WH chief of staff even pumping purell brand anyway? #COVID19 https://t.co/YirW87n8VK",en,"Ontario, Canada",,,,Sturmtrumppen,Thu Oct 29 15:21:24 +0000 2020,0,0,0,False,1,True,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Windsor, Ontario Canada",,,,Can_Skeptic_Wm,Thu Oct 29 15:18:53 +0000 2020,0,0,0,False,1,False,
"Mark Meadows, interviewed on CBS today, kept insisting that Purell hand sanitizer was the key to avoiding COVID-19 infection, which is interesting because you get COVID through the lungs and Purell is for your hands, and very few people keep their hands inside their lungs.",en,"Winnipeg, Manitoba, Canada",,,,BellaSwannBooks,Thu Oct 29 15:16:51 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Prince George's County, MD",,,,accenda_llc,Thu Oct 29 15:12:32 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Oshawa, Ontario, Canada",,,,PStartek,Thu Oct 29 15:12:17 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Toronto,,,,2jehan,Thu Oct 29 15:10:13 +0000 2020,0,0,0,False,1,False,
"FACT: the airborne coronavirus that spreads by aerosol doesn’t give a damn about “Purell”. 

And why is WH chief of staff even pumping purell brand anyway? #COVID19 https://t.co/YirW87n8VK",en,Canada + US,,,,stinkabell1212,Thu Oct 29 15:07:34 +0000 2020,0,0,0,False,1,True,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,Muskoka Canada,,,,suzannekeith71,Thu Oct 29 15:04:36 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Vancouver, British Columbia",,,,sandraUno82,Thu Oct 29 14:59:38 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Montreal ,,,,Dianegagne16,Thu Oct 29 14:59:17 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Calgary,,,,JerSare,Thu Oct 29 14:54:02 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Kamloops, British Columbia",,,,suziQ193,Thu Oct 29 14:53:11 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Hamilton, Ontario, Canada",,,,bwtibbitts,Thu Oct 29 14:48:22 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Canada,,,,Joannelhm,Thu Oct 29 14:47:15 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,Toronto,,,,NinaLS_,Thu Oct 29 14:39:10 +0000 2020,0,0,0,False,1,False,
"COVID-19 is an airborne virus.

I'm pretty sure Purell isn't going to magically clean the air around your face, you fucking moron.

Why are these people so stupid and how do they keep getting elected and appointed to positions of power?

5 days.
5. Days. https://t.co/ea8N2m8wbJ",en,"Canada, US",,,,makyosunim,Thu Oct 29 14:33:09 +0000 2020,0,0,0,False,1,True,
School Covid Halloween Party! Stay safe @PURELL #COVID19 https://t.co/o1sMbsVupX,en,Montreal,,,,MTLTax,Thu Oct 29 14:22:44 +0000 2020,0,0,0,False,1,False,
"5 days left, and all I can think about is that there isn't enough Purell in the world to properly sterilize the White House after trump is evicted.",en,"Laval, Québec",,,,jpierni,Thu Oct 29 14:18:21 +0000 2020,0,0,0,False,1,False,
Yes because Purell is effective for airborne viruses.🤦‍♀️ https://t.co/KuOMvGQ9ha,en,"London, Ontario",,,,HoleMaximus,Thu Oct 29 13:42:53 +0000 2020,0,0,0,False,1,True,
"COVID-19 is an airborne virus.

I'm pretty sure Purell isn't going to magically clean the air around your face, you fucking moron.

Why are these people so stupid and how do they keep getting elected and appointed to positions of power?

5 days.
5. Days. https://t.co/ea8N2m8wbJ",en,Wild Wild West,,,,InkChained,Thu Oct 29 13:41:14 +0000 2020,0,0,0,False,1,True,
@betsy_klein Maybe use another brand. Sounds to me like an advertisement. Maybe someone has stocks in Purell????,en,"Thunder Bay, Ontario",,,,austinphoto45,Thu Oct 29 13:27:17 +0000 2020,0,0,0,False,0,False,
@kaitlancollins Mark Meadows shows results of using Purell on himself to remove dirt and germs. https://t.co/ZsnjQwfhhA,en,Canada,,,,IoannesVictor,Thu Oct 29 13:20:56 +0000 2020,2,6,18,False,0,False,
Purell hand sanitizing wipes for on the go. Kills harmful bacteria &amp; germs. #staysafe #shoplocal #purell #pbjcleaningdepot https://t.co/FIIF2bizPH,en,"Ontario, Canada",,,,scottbridge11,Thu Oct 29 12:53:34 +0000 2020,0,0,0,False,0,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,Canada,,,,sleddogwatchdog,Thu Oct 29 12:25:46 +0000 2020,0,0,0,False,1,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,Canada,,,,cherOMG50,Thu Oct 29 12:24:20 +0000 2020,0,0,0,False,1,False,
Does he have shares in the company that manufactures Purell? https://t.co/rLJId77vY1,en,Toronto,,,,DRIGTB,Thu Oct 29 12:19:51 +0000 2020,0,0,0,False,0,True,
@kaitlancollins Who the hell has seen Purell in a store since January?,en,"Ottawa, Ontario",,,,Popcorn2Share,Thu Oct 29 12:19:21 +0000 2020,0,0,0,False,0,False,
@kaitlancollins Do they have shares in that too? at least purell works but won’t protect you from inhaling Covid19 through your nose 👃 #COVIDIOTS #VoteThemOut,en,"Ontario, Canada",,,,dentalhygieneq1,Thu Oct 29 12:18:36 +0000 2020,0,0,0,False,0,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,"Ottawa, Canada",,,,hawkaye19,Thu Oct 29 12:18:07 +0000 2020,0,0,0,False,1,False,
Mark Meadows repeatedly touting the use of Purell during this CBS interview.,en,"Alberta, Canada",,,,canadawatching,Thu Oct 29 12:18:03 +0000 2020,0,0,0,False,1,False,
@alexxxperron Moi j’ai fabriqué des bonbons centre mou au Purell,fr,Montréal,Canada,CA,"[[[-73.972965, 45.410095], [-73.972965, 45.705566], [-73.473085, 45.705566], [-73.473085, 45.410095]]]",VerreaultJN,Thu Oct 29 10:23:46 +0000 2020,0,4,0,False,0,False,
"Car à l'époque de l'ancienne administration, la clientèle utilisait du Purell et ensuite, flattait les chats. Deux d'entre eux ont eu l'intérieur du corps brûlé et ont dû être euthanasiés. (2/2)",fr,"Québec, Canada",,,,Malvynia,Wed Oct 28 23:52:31 +0000 2020,0,0,1,False,0,False,
"Ça a l’air qu’il y a du Purell à senteur érotique de «Plaine de lavande sous le mistral provençal» à 12$ la tite can au IGA.

Démo dans le magasin pis toute. 

#SachezLe",fr,Montreal,,,,SRosa_YUL,Wed Oct 28 23:52:16 +0000 2020,0,1,0,False,0,False,
"Message important à ceux et celles qui ont un chat à la maison ! Lavez-vous les mains à l'eau et au savon, avant de le flatter, si vous avez utiliser du Purell ! 2 chats qui vivaient au Café félin Ma langue au chat ont dû être euthanasiés. (1/2)",fr,"Québec, Canada",,,,Malvynia,Wed Oct 28 23:50:51 +0000 2020,0,2,2,False,0,False,
@GrantsCrossing @JCMaine1 I totally wear mine in the drive thru and purell before and after the transaction.,en,Southern Ontario Canada ,,,,BilskiSuzanne,Wed Oct 28 19:50:32 +0000 2020,0,1,0,False,0,False,
"Here’s a list of things that i shan’t take into 2021 with me: 

1. Zoom 
2. Google Meet
3. Microsoft Teams
4. Skype 
5. Any video conferencing app
6. Jordan 1’s 
7. Chrome Hearts 
8. Murakami anything 
9. Hand sanitizer that’s not Purell",en,yvr,,,,FuckGajjer,Wed Oct 28 16:38:45 +0000 2020,0,0,0,False,1,False,
"@flowercap9 @CanekillsWoW @yoonieboonie__ @KimKardashian So because some of y’all suffering she can’t even celebrate her damn birthday that  .. hypocrites y’all didn’t care about others when Y’all were taking all the toilet papers, Vitamin C , bottle of waters, purell etc  knowing damn well they will get restocked soon or later🙄",en,"Montréal, Québec",,,,NapoleonDebbie,Wed Oct 28 05:42:20 +0000 2020,0,1,0,False,0,False,
Even down to using purell after the Bill Murray scene.,en,Saskatoon,,,,iChris,Wed Oct 28 04:38:40 +0000 2020,0,0,0,False,0,False,
Had my first dental appointment since this Covid thing. So mainly it was : Covid questions Purell Covid protocol Purell Covid signatures finished by...Purell . #newnormal https://t.co/GhHYjWzHaT,en,"Vancouver Island, B.C.",,,,theDoorsgirl,Tue Oct 27 23:41:14 +0000 2020,0,0,0,False,0,False,
