text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
@CNBC_Awaaz @hemant_ghai @virendraonNifty Is it good time to Buy Auro Pharma,en,"Titwala, Kalyan Dombivali",,,,amulbhujbal,Fri Oct 23 08:54:36 +0000 2020,0,0,0,False,0,False,
"@CNBC_Awaaz @pandyapradeep The Aurobindu pharma company's consolidated net profit jumped 22.8% to Rs 780.68 crore on 8.9% increase in net sales to Rs 5,835.23 crore in Q1 June 2020 over Q1 June 2019.

Kindly Suggest on Auro pharma",en,"Titwala, Kalyan Dombivali",,,,amulbhujbal,Fri Oct 23 06:45:31 +0000 2020,0,0,0,False,0,False,
will short auro pharma below 776 @AutusInvestment,en,,,,,thanaram13,Fri Oct 23 05:49:46 +0000 2020,0,0,0,False,0,False,
"#pharma yesterday with warning letter to auro, whole sector fell, with fda approval today may be in focus",en,,,,,kkktwits,Fri Oct 23 03:29:32 +0000 2020,1,0,0,False,0,False,
@hemant_ghai sir please help mera festival kharab ho gya auro pharma per apne expert k sath call diya tha aaj 2 months ho gya wah 900 cross nhi kiya please help,en,indore,,,,2020Parmar,Fri Oct 23 01:45:49 +0000 2020,0,0,0,False,0,False,
"Closing 🔔 - 🇮🇳 Market recovers from day low but ends in RED.

Sensex Closed at 40558, down by 148 pts or -0.37%
Nifty Closed at 11896, down by 41 pts or -0.35%.

Top 5 (f&amp;o) ⬇️

Jubilant Food -3.38%
IndusBank -3.08%
Hero Moto  -3.05%
Auro Pharma -2.98%
Info Edge -2.71%",en,Global,,,,YTradingAdvisor,Thu Oct 22 10:22:23 +0000 2020,0,1,0,False,0,False,
"@NeerajCNBC Buy Aurobindo Pharma has received final approval from the US Food &amp; Drug Administration (USFDA) to manufacture and market Acetaminophen Injection, 1,000 mg/ 100 mL single-dose vial (SDV).

Could you please suggest about Auro Pharma.",en,"Titwala, Kalyan Dombivali",,,,amulbhujbal,Thu Oct 22 09:44:52 +0000 2020,0,0,0,False,0,False,
@darshanvmehta1 Sir please give your take on auro pharma &amp; entire large cap pharma,en,"Rajkot, India",,,,mashru_hiren,Thu Oct 22 07:58:11 +0000 2020,0,0,0,False,0,False,
@AlpeshFuriya sir please give view on auro pharma,en,"Rajkot, India",,,,mashru_hiren,Thu Oct 22 07:36:52 +0000 2020,1,0,0,False,0,False,
@manuconsultants sir please give view on auro pharma &amp; pharma sector,en,"Rajkot, India",,,,mashru_hiren,Thu Oct 22 07:04:29 +0000 2020,0,0,0,False,0,False,
@chiragkb5 @Vtrade7 Cipla quickly picked up from 2015 high ~752. Loose hands gone.              One bad news from Auro and complete cry cry across pharma.,en,India,,,,_Sarfraz_,Thu Oct 22 06:52:12 +0000 2020,0,0,0,False,0,False,
"Pharma stocks under pressure
DRL data breach
Auro WL",en,"Navi Mumbai, India",,,,arpitmehta99,Thu Oct 22 06:24:03 +0000 2020,0,0,0,False,1,False,
"#auropharma #nifty50 #NiftyBank #Niftyfutures #BANKNIFTYFUTURE #trading #tradingpsychology #TradingView #charts #StockMarket #stockstowatch 
AURO PHARMA SPOT CMP 760

TWO CONSECUTIVE DAILY CLOSE BELOW 760 WOULD LEAD TO BREAKDOWN IN HEAD AND SHOULD PATTER.. https://t.co/Zi3WVPcrh5",en,Mumbai,,,,Bulls_Ritesh,Thu Oct 22 05:28:03 +0000 2020,0,0,0,False,1,False,
"#auropharma #nifty50 #NiftyBank #Niftyfutures #BANKNIFTYFUTURE #trading #tradingpsychology #TradingView #charts #StockMarket #stockstowatch 
AURO PHARMA SPOT CMP 760

TWO CONSECUTIVE DAILY CLOSE BELOW 760 WOULD LEAD TO BREAKDOWN IN HEAD AND SHOULD PATTER.. https://t.co/Zi3WVPcrh5",en,GUJARAT,,,,RUDRA_ANSH_SHIV,Thu Oct 22 05:27:40 +0000 2020,0,1,2,False,0,False,
AURO PHARMA good conditional short candidate https://t.co/JKnoAqYJAC 🙋 Get a 1% cash loan ⟶ https://t.co/rrRb8C65nE √ https://t.co/M3kLKEsiB1,en,,,,,AlertTrade,Thu Oct 22 05:10:03 +0000 2020,0,0,0,False,1,False,
AURO PHARMA good conditional short candidate https://t.co/JKnoAqYJAC 🙋 Get a 1% cash loan ⟶ https://t.co/rrRb8C65nE √ https://t.co/M3kLKEsiB1,en,🇺🇸,,,,CryptoTraderPro,Thu Oct 22 05:09:34 +0000 2020,0,0,1,False,0,False,
"Pharma stocks under pressure
DRL data breach
Auro WL",en,,,,,sandeep34213211,Thu Oct 22 05:08:22 +0000 2020,0,0,0,False,1,False,
"Pharma stocks under pressure
DRL data breach
Auro WL",en,"Mumbai, India",,,,Ram3184,Thu Oct 22 05:07:26 +0000 2020,0,0,0,False,1,False,
"Pharma stocks under pressure
DRL data breach
Auro WL",en,India,,,,drnngujarathi,Thu Oct 22 05:07:05 +0000 2020,0,0,0,False,1,False,
"Pharma stocks under pressure
DRL data breach
Auro WL",en,Mumbai,,,,darshanvmehta1,Thu Oct 22 05:06:48 +0000 2020,1,5,5,False,0,False,
"https://t.co/VebIeSF7of
Entire pharma index top sectoral loser today! At 9:15,was bearish on pharma! My pick Auro pharma.",en,"Bengaluru, India",India,IN,"[[[77.373474, 12.919037], [77.373474, 13.231381], [77.739371, 13.231381], [77.739371, 12.919037]]]",abhihiremath94,Thu Oct 22 05:05:09 +0000 2020,0,0,0,False,0,False,
"@DEVENDRACHATUR1 Sir, anything on pharma. Has corrected and continues downtrend with Auro leading. Hold or exit longs. Pl advise. Thanks",en,"Navi Mumbai, India",,,,TarunJagga3,Thu Oct 22 04:50:53 +0000 2020,0,0,0,False,0,False,
"Auro pharma I meant,opening short candidate at 9:15! https://t.co/oDTZxpSn9R",en,"Bengaluru, India",India,IN,"[[[77.373474, 12.919037], [77.373474, 13.231381], [77.739371, 13.231381], [77.739371, 12.919037]]]",abhihiremath94,Thu Oct 22 04:49:55 +0000 2020,0,0,0,False,0,False,
"More pain ahead for AURO pharma,after this massive range breakdown! another 75-80 bucks further selling..https://t.co/UoRayZqgW3",en,"Bengaluru, India",,,,abhihiremath94,Thu Oct 22 04:47:22 +0000 2020,1,1,1,False,0,False,
"Here we go...most pharma lagging behind and now also breaking some support.....its not necessary u trade all the move, sometime it also helps ""Not to create long"" when ur charts start looking weak....""Money saved is Money earned""  in charts Auro, dr reddy , Lupin
#stockstowatch https://t.co/VS3ELX9Fvd",en,Ahmedabad,,,,ashish_tn,Thu Oct 22 04:46:45 +0000 2020,0,4,0,False,0,False,
Auro #Pharma is the worst performer in the pharma sector.  #Nifty pharma Index down by -151.90 Points.  #NSEIndia #BSEIndia #Nifty #Sensex #OptionTrading #IntradayTrading #DayTrading https://t.co/JI1UHd11uU,en,Global,,,,AttriForecast,Thu Oct 22 04:22:28 +0000 2020,0,0,0,False,0,False,
"Auro's subsidiary receives USFDA warning letter 
We are back and we are hungry 
Stay away from junk pharma,careful in hot names at astronomical valuations, single facility companies, poor corporate governance 
#usfda #aurobindopharma #pharma #Nifty #sensex #StockMarket",en,,,,,BullsforBears,Thu Oct 22 03:44:43 +0000 2020,0,0,0,False,0,False,
"VWAP Stocks For The Week, 

Sun Pharma

HDFC Life 

Cipla

Hero Moto

ICICI Pru Li

Asian Paints

Auro Pharma

Berger Paints

Indigo

Jub Foodworks

NIIT Tech

Dr Reddy

Bank Nifty

Have explained Selection method for Indigo.

Watch Stock Selection videos on Channel. https://t.co/yKQNDchzrE",en,,,,,idinesh007,Wed Oct 21 03:20:29 +0000 2020,0,0,0,False,1,False,
"VWAP Stocks For The Week

1) SBI

2) ICICI Bank /Axis

3) Auro Pharma

4) Tata Steel

5) Airtel

6) NIIT Tech

Should be good week (in terms of Trend) for Banking &amp; Pharma Stocks. https://t.co/Q0WUwiGZQC",en,,,,,idinesh007,Wed Oct 21 03:12:26 +0000 2020,0,0,0,False,1,False,
@chartmojo @BigBull_Mohit @MarketScientist @PAVLeader @prashant280294 Yes would be interesting to watch. My preference would be Cadila lupin and Auro in that order. Exclusions from sectors other than Pharma,en,भारत DELHI INDIA & Middle East,,,,YOUNGBRUJ,Tue Oct 20 17:18:01 +0000 2020,0,0,0,False,0,False,
"@chartmojo @BigBull_Mohit @MarketScientist @PAVLeader @prashant280294 Potential nifty entrants could be Auro, Cadila and Lupin. Time frame is the key. Only taking about Pharma as vested interest.",en,भारत DELHI INDIA & Middle East,,,,YOUNGBRUJ,Tue Oct 20 16:53:58 +0000 2020,0,1,0,False,0,False,
@knithyanandam sir if ur auro pharma vc than let u check ur stock cmp you are loosing small investor money those are purchased 950-960 level and hope for 1000-1100 ...same thyocape stock above 1000-1100 n ur,en,indore,,,,2020Parmar,Tue Oct 20 11:14:58 +0000 2020,0,0,0,False,0,False,
"@PankajChandnani Pharma is seen taking a breather as markets doing well, as soon mkts will look heavy Pharma will start moving again..auro is hold for now",en,"New Delhi, India",,,,21Himanshugupta,Tue Oct 20 00:09:07 +0000 2020,0,0,0,False,0,False,
#AUROPHARMA - auro pharma - TradingView - https://t.co/deMN9uxFSf,lt,"Mumbai, India",,,,in_tradingview,Mon Oct 19 19:10:02 +0000 2020,0,0,0,False,0,False,
"shorting auro pharma at 799 with sl of 802 @AutusInvestment @hiteshmutha0 @ShubhamU007 
live sg level is 799 

#Trader #Nifty #Banknifty #StockMarket #Options #profit #INTRADAY #sgxnifty #bearish",en,,,,,thanaram13,Mon Oct 19 08:33:13 +0000 2020,0,0,0,False,0,False,
@hemant_ghai @CNBCTV18Live @CNBCTV18News sir please Rajesh satpure ji ko pharma stock se dur rakhe wah jaha se buy bolte hai waha se sell hota hai ...auro pharma kaha 1000 n 960 ka call ka value last 3 times se 0 ho gaye hai,hi,indore,,,,2020Parmar,Mon Oct 19 07:46:50 +0000 2020,0,0,0,False,0,False,
#AUROPHARMA - Auro Pharma -  Head &amp; Shoulder pattern - TradingView - https://t.co/cie0HkSXFG,en,"Mumbai, India",,,,in_tradingview,Mon Oct 19 00:30:04 +0000 2020,0,0,0,False,0,False,
Auro Pharma -  Head &amp; Shoulder pattern - #AUROPHARMA chart https://t.co/u4dpnIPAzc,en,"Bengaluru, India",,,,snn1967,Mon Oct 19 00:29:13 +0000 2020,0,0,0,False,0,False,
"@stockgold9 Neither! 

L&amp;T and Auro Pharma both have market cap above 10000 crore. I have mentioned market cap less than 10000 crores!",en,,,,,SForStiletto,Sat Oct 17 17:45:54 +0000 2020,0,0,0,False,0,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,,,,,TrendPraveenM,Sat Oct 17 10:40:32 +0000 2020,0,0,0,False,1,False,
"@AdityaKhemka5 Sirji u r giving good insights on co specific in indian pharma....aftr Biocon now Auro.
Thnx....keep it flowing",en,,,,,pratikjain1310,Sat Oct 17 07:46:01 +0000 2020,0,0,0,False,0,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,"Bengaluru, India",,,,AshwinKumarJai9,Sat Oct 17 06:32:44 +0000 2020,0,0,0,False,1,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,Mumbai,,,,dnyanesh115,Sat Oct 17 06:30:31 +0000 2020,0,0,0,False,1,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,,,,,kedia_ankush,Sat Oct 17 06:15:16 +0000 2020,0,0,0,False,1,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,New Delhi,,,,tusharnnd,Sat Oct 17 04:49:51 +0000 2020,0,0,0,False,1,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,"Bengaluru South, India",,,,Feel_KoolorFly,Sat Oct 17 04:44:00 +0000 2020,0,0,0,False,1,False,
"Auro Pharma had a partnership with Pfizer to sell generics in US. Then Auro vertically integrated and opened own arms in US. Pfizer then said that they don't want to continue with the contract with Aurobindo The contract was auctioned to Citron pharma Who was Citron? 

#investing",en,"Mumbai, India",,,,AdityaKhemka5,Sat Oct 17 04:40:51 +0000 2020,0,8,6,False,0,False,
"Cadila , Lupin and Auro Pharma can be held more , can have as BTST those who hv not added yesterday",en,,,,,ModiBha89392541,Fri Oct 16 15:26:51 +0000 2020,0,0,0,False,1,False,
"In Pharma
Biocon: Consistent rise
Divis: Largecap in making
Torrent: accumulate, crossed b/o
Abbott: good MNC
Auro: wait for b/o &gt;900 or check near 200 DMA
IPCA: must halt
Alkem: good but volatile
Sun: can be surprising as largest cap(wait for improvement in funda)",en,,,,,stockin80732259,Fri Oct 16 13:27:56 +0000 2020,0,0,0,False,0,False,
To be honest as on now the weakest pharma scrip is sun. Concentrate on other Pharma.On dips Auro Cadilla lupin. https://t.co/y7sF8BsUrr,en,New Delhi? ,India,IN,"[[[76.84252, 28.397657], [76.84252, 28.879322], [77.347652, 28.879322], [77.347652, 28.397657]]]",sahneydeepak,Fri Oct 16 10:34:40 +0000 2020,0,0,0,False,0,True,
"Cadila , Lupin and Auro Pharma can be held more , can have as BTST those who hv not added yesterday",en,,,,,Gunjan48498808,Fri Oct 16 09:57:51 +0000 2020,0,0,0,False,1,False,
"Cadila , Lupin and Auro Pharma can be held more , can have as BTST those who hv not added yesterday",en,Pune/Chandigarh/Ghaziabad,,,,investorspride,Fri Oct 16 09:14:51 +0000 2020,0,0,2,False,0,False,
"Auro Pharma
Law of Polarity https://t.co/Z2Pc4OxxQ3",en,,,,,kamy4profit,Fri Oct 16 08:32:21 +0000 2020,0,0,0,False,0,False,
"all 3 lupin , cadila and auro pharma are doing good - can hold tightly",en,Pune/Chandigarh/Ghaziabad,,,,investorspride,Fri Oct 16 07:52:06 +0000 2020,0,0,0,False,0,False,
"@Deishma Divis Labs, Dr Reddy, Auro Pharma, Cipla etc in Pharma, Tata Consumer, Laurus, Neuland, Aarti Drugs, Granules",ro,,,,,AroundBo,Fri Oct 16 07:48:19 +0000 2020,0,0,0,False,0,False,
"#askawazf&amp;o
I have purchased 1 call strike price rs 820/- of auro pharma @ rs 29.30
What should I do now

Anand Kapoor
 Lucknow",en,Lucknow,,,,AnandKa44035889,Fri Oct 16 05:02:56 +0000 2020,0,0,0,False,0,False,
"@ashumadan4 sir aapki Bearish call se maine auro pharma 842 pe book ker liya , thank you sir😊",en,,,,,BharatJ84227012,Thu Oct 15 16:03:06 +0000 2020,0,0,0,False,0,False,
"@sumeetbagadia Sir auro pharma me 840 ki call @15.2 , &amp; kotak Bank ki 1340 ki call 30 rs me h dono 29oct ki call h kya Krna chahiye",in,,,,,sandeep40181414,Thu Oct 15 14:58:28 +0000 2020,0,0,0,False,0,False,
How we open tomorrow what goes up nobody knows. N sgx is always deceptive. Tdys 100p fall n as I tweeted Auro once 785 n Sun pharma 495. We must keep in mind we r not suppose to buy expensive. Auro can touch 850 n sun 530. We should not get carried away with these vague calls.,en,New Delhi? ,India,IN,"[[[76.84252, 28.397657], [76.84252, 28.879322], [77.347652, 28.879322], [77.347652, 28.397657]]]",sahneydeepak,Wed Oct 14 14:45:35 +0000 2020,0,3,0,False,0,False,
@manuconsultants Sir any view on auro pharma,en,"Rajkot, India",,,,mashru_hiren,Wed Oct 14 08:45:11 +0000 2020,0,0,0,False,0,False,
"Buy all pharma stocks now..
Cipla , lupin and auro...
@sanjiv_bhasin 
@kedianomics 
@darshanvmehta1 
@sahneydeepak",en,,,,,shreyu1109,Wed Oct 14 07:59:22 +0000 2020,0,0,0,False,1,False,
"Buy all pharma stocks now..
Cipla , lupin and auro...
@sanjiv_bhasin 
@kedianomics 
@darshanvmehta1 
@sahneydeepak",en,,,,,jainkishore75,Wed Oct 14 07:57:59 +0000 2020,0,1,1,False,0,False,
"Some leading FnO traded Pharma 
selling in last hour break recent consolidation low
1 Cipa 2 Auro 3.DivisLab 4.Sunphara

#Sunpharma: setup was to sell below 509 in Sunday's webinar 
#STAR : from cash counter looks attractive https://t.co/TbXcHIFd73",en,India,,,,DeoraHemender,Wed Oct 14 05:44:04 +0000 2020,0,0,0,False,1,False,
"Auro Pharma ☝️😊

🏮 LIVE VIEW SHARED on YouTube : 
https://t.co/RcTMKZNLW3

👉 Must Compare Our Advance Research with Other Experts
768 to 851.40 ✈️

👉 Experts are now Recommending buy @ 810.

👉 Must See Our Advance Entry @ 768
💰 Now Getting 11%++ Huge Returns https://t.co/SmIak7wxpD https://t.co/5mlOwS4LxW",en,"राजकोट, भारत",,,,equity_of,Wed Oct 14 03:45:09 +0000 2020,0,0,0,False,0,True,
Ok then......take a look at large bearish looking candle in Lupin.......call it failed break out in Dr reddy.......somewhat similar stuff with Auro and glenmark too..... so this biiiig pharma juggernaut may find some sickness going forward... https://t.co/vs43A3pCXP,en,,,,,alpesh1727,Tue Oct 13 17:11:44 +0000 2020,0,0,0,False,1,False,
"Some leading FnO traded Pharma 
selling in last hour break recent consolidation low
1 Cipa 2 Auro 3.DivisLab 4.Sunphara

#Sunpharma: setup was to sell below 509 in Sunday's webinar 
#STAR : from cash counter looks attractive https://t.co/TbXcHIFd73",en,Sonepat,,,,oyehoye1,Tue Oct 13 17:04:52 +0000 2020,0,0,0,False,1,False,
Auro Pharma - 850 to 860 resistance zone.  Need to close above resistance zone for next up move. https://t.co/aOthag8DjG,en,"Howrah, Haora",,,,SanjayKrPoddar1,Tue Oct 13 13:37:21 +0000 2020,0,0,0,False,1,False,
"Some leading FnO traded Pharma 
selling in last hour break recent consolidation low
1 Cipa 2 Auro 3.DivisLab 4.Sunphara

#Sunpharma: setup was to sell below 509 in Sunday's webinar 
#STAR : from cash counter looks attractive https://t.co/TbXcHIFd73",en,,,,,vibhor_agra,Tue Oct 13 13:01:59 +0000 2020,0,0,0,False,1,False,
"Some leading FnO traded Pharma 
selling in last hour break recent consolidation low
1 Cipa 2 Auro 3.DivisLab 4.Sunphara

#Sunpharma: setup was to sell below 509 in Sunday's webinar 
#STAR : from cash counter looks attractive https://t.co/TbXcHIFd73",en,"Ahmedabad -Udaipur, India",,,,Thekalal,Tue Oct 13 10:37:19 +0000 2020,0,2,3,False,0,False,
Ok then......take a look at large bearish looking candle in Lupin.......call it failed break out in Dr reddy.......somewhat similar stuff with Auro and glenmark too..... so this biiiig pharma juggernaut may find some sickness going forward... https://t.co/vs43A3pCXP,en,kolkata,,,,niksh9a,Tue Oct 13 10:03:29 +0000 2020,0,0,0,False,1,False,
Ok then......take a look at large bearish looking candle in Lupin.......call it failed break out in Dr reddy.......somewhat similar stuff with Auro and glenmark too..... so this biiiig pharma juggernaut may find some sickness going forward... https://t.co/vs43A3pCXP,en,Bengaluru,,,,MohantySups,Tue Oct 13 09:56:22 +0000 2020,0,0,0,False,1,False,
Ok then......take a look at large bearish looking candle in Lupin.......call it failed break out in Dr reddy.......somewhat similar stuff with Auro and glenmark too..... so this biiiig pharma juggernaut may find some sickness going forward... https://t.co/vs43A3pCXP,en,Ahmedabad,,,,ashish_tn,Tue Oct 13 09:54:38 +0000 2020,0,13,3,False,0,False,
Auro Pharma - 850 to 860 resistance zone.  Need to close above resistance zone for next up move. https://t.co/aOthag8DjG,en,"Punjab, India",,,,AvtarSghMatharu,Tue Oct 13 05:23:19 +0000 2020,0,0,0,False,1,False,
Auro Pharma - 850 to 860 resistance zone.  Need to close above resistance zone for next up move. https://t.co/aOthag8DjG,en,,,,,Chartbank_Mv,Tue Oct 13 05:22:31 +0000 2020,0,1,3,False,0,False,
"It's silly to read tweets that because Shilpa med is down, pharma is down. So many pharma names are doing well today- biocon, torrent, neuland, auro, cipla, lupin, syngene, granules, ipca, cadila.....",en,Ratlam,,,,saransh99,Mon Oct 12 16:02:31 +0000 2020,0,0,0,False,1,False,
AURO PHARMA IN ACCUMLATION PHASE - #AUROPHARMA chart https://t.co/Y9pGJpPWWY,en,Mumbai,,,,vishmohit,Mon Oct 12 15:33:31 +0000 2020,0,0,0,False,0,False,
"It's silly to read tweets that because Shilpa med is down, pharma is down. So many pharma names are doing well today- biocon, torrent, neuland, auro, cipla, lupin, syngene, granules, ipca, cadila.....",en,"Kolkata, India",,,,krmanishsingh,Mon Oct 12 14:17:19 +0000 2020,0,0,0,False,1,False,
"All Twitter pharma Guru are behind Laurus , most of its products are already with Sun , Lupin , Aurobindo ( listed ) and Hetero  and Auro peptides ( subsidiary of Aurobindo) for peptides , and sun ( peptides) but they are projecting as Laurus and Neuland are gold producers",en,"Mumbai, India",,,,casanjay2007,Mon Oct 12 09:54:05 +0000 2020,0,0,0,False,1,False,
"All Twitter pharma Guru are behind Laurus , most of its products are already with Sun , Lupin , Aurobindo ( listed ) and Hetero  and Auro peptides ( subsidiary of Aurobindo) for peptides , and sun ( peptides) but they are projecting as Laurus and Neuland are gold producers",en,,,,,pholkholdoctor,Mon Oct 12 09:37:02 +0000 2020,1,1,1,False,0,False,
"@VarshaBath Ratio of Auro/Pharma has seen a low pole reveral, yet it is lagging behind other pharma stocks. Above 849, move towards 900 is possible",en,,India,IN,"[[[72.74484, 18.845343], [72.74484, 19.502937], [73.003648, 19.502937], [73.003648, 18.845343]]]",PriteshFCB,Mon Oct 12 09:12:24 +0000 2020,0,1,0,False,0,False,
@VSReddy_MP Nee scams evariki kavali murder reddy.... auro pharma ka leka sakshi Chanel kaaa,hi,"Hyderabad, India",,,,kothapavan,Mon Oct 12 08:56:53 +0000 2020,0,0,0,False,0,False,
"It's silly to read tweets that because Shilpa med is down, pharma is down. So many pharma names are doing well today- biocon, torrent, neuland, auro, cipla, lupin, syngene, granules, ipca, cadila.....",en,"New York, NY",,,,GutznGlory,Mon Oct 12 08:47:33 +0000 2020,0,0,0,False,1,False,
