text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"@TeganG_ If it's that swollen, something may be stuck in there. If a foxtail or similar, seek vet care (or pull it out yourself if you can see it &amp; have surgical implements). If not, neo or polysporin and an inflatable donut collar or e-collar. All the good thoughts for sweet Larry!",en,"San Diego, CA",,,,thelibbyweber,Thu Sep 24 06:10:27 +0000 2020,0,0,0,False,0,False,
@RideThePine89 I promised my mom that if it seems worse tomorrow or if any signs of infection show up I'll go to the hospital but for now I'm spraying the fuck out out of it with peroxide &amp; smothering it with Polysporin &amp; keeping it raised. I just reeeeeaally don't wanna go to the hospital 😂,en,Camp Crystal Lake,,,,PamelaVoorhee10,Wed Sep 23 16:50:35 +0000 2020,0,2,0,False,0,False,
How come none of y’all told me Polysporin exists 👏🏻 https://t.co/TfCFNYgPRU,en,Your Dad’s House,,,,GayTrader_,Mon Sep 21 23:54:46 +0000 2020,0,1,0,False,0,False,
@jac201315 @Nicole_Cliffe Most of my first aid supplies outside bandaids and polysporin come from the local farm co-op. F'd up my thumb and it's in elastkon + clothe tape and my wraps never fail to get an impressed comment from a doctor. 😂,en,"California, USA",,,,partynovels,Sat Sep 19 22:52:16 +0000 2020,0,2,0,False,0,False,
"@Microrapterr Maybe put some polysporin on it for a few days, just to be sure - but yeah. I’ve done that.",en,"Cincinnati, OH",,,,Spitfish14,Mon Sep 07 15:52:25 +0000 2020,0,1,0,False,0,False,
@zerosum24 PolySporin?,fi,Breckenridge Colorado,,,,PackerFever,Sun Sep 06 05:05:10 +0000 2020,0,0,0,False,0,False,
@witchbyaccident @sarahschauer Oh trueeee I forgot I used to use cortisone cream on them. Also - bacitracin zinc or just polysporin/neosporin helps them heal and makes me avoid spots bc it's all oily and weird,en,United States,,,,spinalfauna,Fri Sep 04 23:04:53 +0000 2020,0,0,0,False,0,False,
@ItsSamG I had a similar experience with Polysporin.,en,"Bowmanville, ON",,,,ggreeneyes1975,Sun Aug 30 11:45:46 +0000 2020,0,0,0,False,0,False,
@mfstern @RudyGiuliani @GOPconvention Polysporin is Dermatologist recommended.,de,"Ohio, USA",,,,BethJeannineW,Fri Aug 28 19:33:26 +0000 2020,0,0,0,False,0,False,
@SaraJaneKehler I put polysporin on it when it woke me up. No streaks; I’ll keep an eye on it. Thanks!,en,"Denver, CO",,,,CandiceLeeWrite,Tue Aug 25 13:02:43 +0000 2020,0,0,0,False,0,False,
@ramdaughter yeah i just thoroughly washed it and put a bandaid around it. we def do not have polysporin but maybe neosporin?,en,"Florence, Italy",,,,themdies,Sat Aug 22 18:36:59 +0000 2020,0,1,0,False,0,False,
@ONwxchaser Ugh I met up with some poison ivy at the Pinery and I have had bouts of it ever since. My foot is now photo sensitive and I break out as soon as I wear sandals. I use Polysporin Itch Relief to releave the itchy burn. Work better than Calamine. https://t.co/VL94iTFdTr,en,Chatham ON.CA,,,,_phos3,Fri Aug 21 00:51:55 +0000 2020,0,1,0,False,0,False,
I applied polysporin to the area ahhh it looks like it has to hurt :(,en,,,,,kkimmyshimmy,Wed Aug 19 00:00:09 +0000 2020,0,0,0,False,0,False,
Tried to figure out something with band aids and tape 😹 I don’t have bandages anymore 😫 and I put polysporin to avoid infection! Freaking nails 🙄 my toes corners were red https://t.co/d39VPo6CpO,en,,,,,kennedeesmith,Mon Aug 17 18:34:52 +0000 2020,0,0,0,False,1,False,
"Done painting for a few days. Between that &amp; washing brushes/rollers,  sanding, washing dishes the skin on my hands is wrecked. No amount of olive oil /cortisone, polysporin or creams seems to help. So cracked &amp; itchy &amp; pain last night it actually woke me. A timeout will help.",en,TX,,,,cosmeticnews,Sun Aug 16 18:30:05 +0000 2020,0,0,0,False,1,False,
Bertha died last night in her sleep. She is buried in Polysporin and regret 😓,en,"Washington, DC",,,,ebreit42,Sat Aug 15 17:37:08 +0000 2020,0,0,0,False,0,False,
@SGibb1 Yikes! I go through tons of Polysporin with just regular claw-scrapers.,en,North America,,,,Angel__Puss,Fri Aug 14 18:36:45 +0000 2020,0,1,0,False,0,False,
"@RachelMcKibbens Lanolin (which everyone gives to breastfeeding people) won’t help a cracked nipple. Polysporin will, and it’s safe for babies, and it works pretty darn fast. 

Also buy a nipple guard BEFORE you need it, in CASE you need it.",en,"Portland, OR",,,,shannondotpizza,Fri Aug 07 03:06:57 +0000 2020,0,0,0,False,0,False,
"Save On Polysporin, Sunscreen, Benadryl Cream, Band-Aids, Neosporin, Clean &amp; Clear Benzoyl Peroxide Acne Face Wash, And More From Amazon! https://t.co/h1KTTjaOiq",en,Cleveland,,,,DansDeals,Wed Aug 05 22:47:55 +0000 2020,0,0,0,False,0,False,
"@Melissa_VA_757 After Bite for the itching. 
Polysporin on the open sores. 
Bio Oil on the scars. 

(My youngest has allergic reactions to flea and mosquito bites)",en,"Atlanta, GA",,,,andrea30656,Sun Aug 02 23:38:28 +0000 2020,0,0,0,False,0,False,
"@missmarybecca I can use bacitracin or polysporin, but it's the third thing in neosporin (neomycin) that does me in!",en,"Washington, DC",,,,diagostinoj,Sun Aug 02 03:52:07 +0000 2020,0,0,0,False,0,False,
"@ZenAndHopscotch If you have Neosporin or Polysporin antibiotic ointment over the counter, you can put some onto the bandage and change it daily until begins to heal.

If it doesn't begin to heal in a day or so, seek medical attention.",en,USA,,,,Msdesignerlady,Sat Aug 01 01:50:41 +0000 2020,0,1,0,False,0,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Massachusetts, USA",,,,amomuncensored,Thu Jul 30 17:11:38 +0000 2020,0,0,0,False,1,False,
"@abiblb @_SUDN @GriffinMalone6 I would also include some bandaids, Polysporin/Neosporin, cold packs, alcohol wipes, a couple cough drops. I am a medical doctor but took a street medic course for health care providers for the protests. I will share some of the slides w/you.",en,"California, USA",,,,GinadeMiranda2,Tue Jul 28 14:18:32 +0000 2020,0,0,0,False,1,False,
"@abiblb @_SUDN @GriffinMalone6 I would also include some bandaids, Polysporin/Neosporin, cold packs, alcohol wipes, a couple cough drops. I am a medical doctor but took a street medic course for health care providers for the protests. I will share some of the slides w/you.",en,"Tennessee, USA",,,,AMcA32449832,Tue Jul 28 13:18:41 +0000 2020,0,0,2,False,0,False,
"@bethanyhallam If you’re not too concerned this second follow up w someone within 24h. Dress it up put like otc Polysporin or w/e, rewash and recount ent",en,"Pittsburgh, PA",,,,Mwfis,Sun Jul 26 02:26:08 +0000 2020,0,0,0,False,0,False,
$20 a month for health insurance? Is that for bandaids and polysporin? https://t.co/flznifew2v,en,,,,,GlisteningLeer,Sat Jul 25 14:26:48 +0000 2020,0,0,0,False,1,True,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Florida, USA",,,,SladeWentworth,Sat Jul 25 13:32:39 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Conroe, TX",,,,texaswinehouse,Sat Jul 25 13:30:56 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"New Mexico, USA",,,,VirginiaMcMurdo,Fri Jul 24 23:47:11 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Idaho, USA",,,,MetteAngerhofer,Fri Jul 24 23:19:39 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Los Angeles, CA",,,,CynicalTherapi1,Fri Jul 24 22:37:21 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Westborough, MA",,,,BoozieEyedJoe,Fri Jul 24 21:02:52 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Dallas, TX",,,,DrivingMomBlog,Fri Jul 24 21:01:27 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Los Angeles, CA",,,,sixfootcandy,Fri Jul 24 20:52:23 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,Alabama The Beautiful,,,,ADHDeanASL,Fri Jul 24 20:47:55 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Texas, USA",,,,tyrannees,Fri Jul 24 20:41:41 +0000 2020,0,0,0,False,1,False,
"New parents: Isn’t the sound of children’s laughter the most joyous thing you’ve ever heard?

Veteran parents: Not when you know it’s about to descend into absolute chaos and crying when they get hurt. I now just sit and wait with an ice pack and Polysporin",en,"Michigan, USA",,,,ByrdMan0914,Fri Jul 24 20:37:10 +0000 2020,0,0,0,False,1,False,
polysporin works so well for me... even on burns that I probably get checked 🤷🏻‍♀️ 1 day &amp; poof gone.,en,venus ,,,,sournug,Tue Jul 21 14:06:07 +0000 2020,0,0,0,False,0,False,
"@BuddJenn When my kid comes off the soccer field with something like this, she puts on some polysporin and a bandaid and gets herself back out there. Good grief!!! There are people who have lost eyes and been disfigures from the weapons they are using!!",en,"California, USA",,,,AnkeDosedal,Mon Jul 20 23:29:05 +0000 2020,0,0,0,False,0,False,
@J_Motoki Polysporin eye drops. Damn!!,en,"Halifax, Nova Scotia",,,,ledbetter24,Mon Jul 20 22:25:31 +0000 2020,0,0,0,False,0,False,
Anybody know a way that I can buy these in the US? https://t.co/QG03xkRwjv,en,"Cincinnati, OH",,,,Callalily57,Sun Jul 19 00:50:20 +0000 2020,0,2,0,False,0,False,
@Romlittle Polysporin= Eye Drops?,en,Nevada 🚫NO LISTS ,,,,Wendilynn66,Sun Jul 12 13:42:52 +0000 2020,0,1,0,False,0,False,
"No Letitia. No. My loved ones, my dear colleagues and friends and I are risking our lives to serve the community. Put on a mask. Or use polysporin and a bandage at home. https://t.co/s5PGb3r3xk",en,"Ontario, CA",,,,colmbrannigan,Mon Jul 06 02:57:30 +0000 2020,0,0,0,False,1,True,
@kathy_markovich Oh no!!!! Polysporin? Keep it clean. Take care.,en,"Atlanta, GA",,,,ResistaSistaKim,Thu Jul 02 01:15:42 +0000 2020,0,0,0,False,0,False,
a lot of tv ads for polysporin pink eye drops.. i guess people are trying new things..,en,Del Boca Vista,,,,BigP4H,Mon Jun 22 14:34:54 +0000 2020,0,0,0,False,1,False,
a lot of tv ads for polysporin pink eye drops.. i guess people are trying new things..,en,Montreal - Los Angeles,,,,abdulsbutt,Mon Jun 22 14:04:11 +0000 2020,1,0,1,False,0,False,
"@AuthenthiccZels I heard abt that!! My infection is almost gone, I’ve been using polysporin!",en,hou,,,,lexsemien,Thu Jun 18 22:07:25 +0000 2020,0,0,0,False,0,False,
"@IsobelCarr @Alyssa_Day Our retrievers have had ear issues at times. Hot/humid makes it worse. We use a mixture of equal parts Monistat (generic ok), Polysporin, and Cortaid (generic ok). Apply pea-sized amount 2x a day until under control &amp; then reduce use to 1x week or less. Kills fungal &amp; bacterial.",en,"San Diego, CA",,,,KristenKoster,Thu Jun 18 16:45:38 +0000 2020,0,2,0,False,0,False,
"@gimelresh Yes, because (1) he doesn’t have rabies, he is a housecat who was purring in my lap this morning, and (2) I’m not immunocompromised, it’s just a little cat bite that I washed and put polysporin on. But she is literally a crazy person. A nice one! But a crazy person.",en,Pittsburgh,,,,SabrinaSpiher,Tue Jun 16 05:53:22 +0000 2020,0,1,0,False,0,False,
"@BriansNewHeart From a Nurse: In between nose bleeds, if not bad, take polysporin  put it on a qtip. Gently touch the affected area with the polysporin glob. Do this morning/night. During bleeds, put pressure under your gum in front of your top teeth and pinch your nose. Lean forward, not back.",en,"Dallas, TX",,,,rainyoldlady,Mon Jun 15 17:50:35 +0000 2020,0,2,0,False,0,False,
"People spouting off about herd immunity whose medical experience includes applying polysporin and a bandaid. Hey, attend a tROmp rally and enjoy.",en,"North Carolina, USA",,,,onthebackstreet,Fri Jun 12 14:42:47 +0000 2020,0,0,0,False,0,False,
@lexsemien Use polysporin! Really helped mine heal,en,"Houston, TX",,,,_gabyabsalon,Fri Jun 12 01:57:47 +0000 2020,0,1,0,False,0,False,
"@TheRoadVirus_ Polysporin First Aid Topical Antibiotic Ointment https://t.co/lsLju02sVn

Because a lot of people will have cuts and scrapes and some of them will be allergic to neomycin and most of those don’t even know they are.",en,United States,,,,torchlightdavid,Tue Jun 02 20:46:23 +0000 2020,0,0,0,False,0,False,
"@mz_annelise I'm grateful it wasn't worst. I feel dumb for not being more careful. 

Thanks, it already feels better wrapped in the polysporin!",en,"San Diego, CA",,,,CricketRoseXXX,Sun May 31 03:29:31 +0000 2020,0,0,0,False,0,False,
"Mistakes were made. I spilled boiling water on my lower arm. It's all red and has some blisters and hurts way more than I expected.

Called my nurse hotline to make sure I didn't need to go in.

Currently have it covered in polysporin and wrapped. Hope I'm able to sleep tonight. https://t.co/vVJbuuTF7Y",en,"San Diego, CA",,,,CricketRoseXXX,Sun May 31 02:52:16 +0000 2020,0,2,0,False,0,False,
@elliewing Cheers to a speedy recovery. Glad it wasn’t worse. Neo/Polysporin should help. I grew up on a dirt/gravel road and had my share of battle scars. I’m also the dumbass that tried to take a 10 speed off a makeshift ramp.,en,"Houston, TX",,,,Hogdini,Tue May 26 23:48:26 +0000 2020,0,1,0,False,0,False,
"@MissGabbyGuns Ouch! :( 🤕
Heal up quickly Gabby. 

Elevate, clean, vaseline or polysporin to cover and protect. Also will help any scarring. 

(Stayed at a Holiday Inn Express once. lol...)",en,SC/NC,,,,Ryeman52,Sun May 24 18:01:25 +0000 2020,0,0,0,False,0,False,
@RubinReport Good ole vitamin E can do wonders to help heal. If there is an open wound (i cant really see it very well) i like vetricyn or polysporin depending on the wound and location.,en,"California, USA",,,,K9Garm,Fri May 22 01:13:42 +0000 2020,0,0,1,False,0,False,
So many days off.. I’m soooo freaking ready to get back online!!! Stitches out tomorrow morning! we will see what the doc says about everything once removed.. I’ve read I still need to wait 2 days after stitches for make up &amp; still keeping polysporin on this site. I miss y’all!! https://t.co/tDy6ejkO1u,en,"Texas, USA",,,,oliveoncam,Wed May 20 18:37:39 +0000 2020,0,2,0,False,0,False,
"@Steelerschic85 @MPC1LOVE @SizzleBeauty @TheSizzleReport @SnarkedUpLawyer @jakejday @Jmalco @MfromPa @MagsBitchs @MulhollandLeda @DuffiF @TappsReady @Tahoma28 @AustinUXgirl @OHCowgirl @Kokomothegreat @DarthVapor68 @Back_dafucup @gkanders @CitizenWonk @shereenskee What are you watching? I just watched Reckoning, it was pretty good. And ouch 😟I hate when that happens, put some polysporin on it✌😊",en,"in my own world, fuk off😋",,,,SuckIt_Trump,Wed May 20 01:14:19 +0000 2020,0,0,0,False,0,False,
"@twitmiser It went away with rubbing alcohol and polysporin etc. but it was very itchy. If it didn;t look like the photos, I wouldn't pay it any mind.",en,Rocky Mountains,,,,Donadeedooda,Sun May 17 21:09:36 +0000 2020,0,0,0,False,0,False,
"@Jarsenault @StrangeloveMama @georgetownsfs Brilliant! Thanks, and again, congrats! Hope you're flush on polysporin or whatever your skinned-knee solution is, though.",en,"Santa Monica, CA",,,,MitchFriedfeld,Sat May 16 01:10:01 +0000 2020,0,0,0,False,0,False,
"@s402river @tlcopper When “someone I knew” had an eye lift &amp; dermabrasion in 1987, “her” face was slathered w/polysporin ointment for weeks &amp; “her” eyes resembled Lauren Bacall’s bc of bruising. However, “she” would NEVER be dopey enuf to have her eyebrows re-installed mid-forehead.",en,United States,,,,Alistair1911x,Fri May 15 20:34:35 +0000 2020,0,1,0,False,0,False,
"@Some_Eventful A3: bandaids and polysporin, as well as a tick card right now. On most day trips I won't be out of cell service for true emergency aid in the event of a catastrophic injury. #WeGetOutside",en,"Caledonia, ON",,,,lisaraby,Tue May 12 23:55:47 +0000 2020,0,1,0,False,0,False,
"Had a big angry zit on my jawline from accidentally getting my body sunscreen on it 😞, but it’s starting to calm down now after using polysporin &amp; zit stickers.",en,Mars,,,,teaneill,Tue May 12 21:22:01 +0000 2020,0,0,0,False,0,False,
@titocurtis TITO. DO YOU HAVE POLYSPORIN?,en,Turtle Island,,,,_shireenahmed_,Tue May 12 21:00:28 +0000 2020,0,1,0,False,0,False,
"@Chinchillazllla if it’s infected you can try putting a little neosporin or polysporin in his eye with a qtip! my ophthalmologist recommended it, when I was on vacation and couldn’t get a prescription for the “official” stuff. same ingredients, works great!",en,"Portland, OR",,,,muddaub,Sun May 10 06:35:49 +0000 2020,0,1,0,False,0,False,
"Well, our cat who has been without his Prozac for a few weeks (because we needed to bring him in for a vet visit before they would refill) just had a major freakout on the back of the sofa and we’re now applying polysporin to scalp scratches.",en,DC Metro Area,,,,jenbeee,Sat May 09 00:57:09 +0000 2020,0,1,0,False,0,False,
"@veggie64_leslie @thestraygoose Yeah, thanks Polysporin!! 👎",en,"Shadowbanned, USA. ",,,,AvidMiskaridge,Thu May 07 05:02:44 +0000 2020,0,1,0,False,0,False,
"Got comfyearrings in the mail yesterday, cleaned them and put them in, and still got an infection in one of my piercings last night. Took it out and put polysporin on it and put it back in this morning and I think it’s better now?? Earring problems. 😩😅",en,"Texas, USA",,,,bookish_notes,Sun Apr 26 21:26:32 +0000 2020,0,0,0,False,0,False,
"@emilydoessports If you need antibiotics and have insurance, telehealth appointments have helped me out. Polysporin also works better.",en,"Austin, TX",,,,furkyourwurk,Thu Apr 23 21:24:51 +0000 2020,0,0,0,False,0,False,
"@DrDaliah @KABCRadio @Johnnydontlike I have heard to put neosporin/polysporin under nostrils, under mask. 
Thoughts?",en,"Las Vegas, NV",,,,TheBdaySuitLV,Thu Apr 23 16:47:55 +0000 2020,0,1,0,False,0,False,
Buti na lang may stock pa dito ng polysporin,tl,Redwood City,,,,iamteardrop,Sat Apr 18 18:37:38 +0000 2020,0,0,0,False,0,False,
Am I the only person who thought there was no different between neosporin and polysporin? 😐💁🏻‍♂️,en,"Blaine, Tn",United States,US,"[[[-90.310298, 34.982924], [-90.310298, 36.678119], [-81.646901, 36.678119], [-81.646901, 34.982924]]]",Drencab,Sat Apr 18 14:04:45 +0000 2020,0,0,0,False,0,False,
@PeterKolchinsky Could it be possible to prevent this virus from entering through the nose if bacitracin or polysporin was smeared on the mucous membranes inside both nostrils? Wouldn’t the lipids in the ointment disrupt the lipid membrane of the virus and deactivate it?,en,"Chicago, IL",,,,acmd1633,Sun Apr 12 02:09:00 +0000 2020,0,0,0,False,0,False,
"@WipeHomophobia Coconut oil, olive oil ?   I like Curel Ultra Healing lotion, but for cracks that are open Aquaphor or even and antibiotic ointment like neosporin or polysporin.",en,"Austin, TX",,,,dannyb_915,Fri Apr 10 09:51:25 +0000 2020,0,0,0,False,0,False,
@DerekMacEwen Bit more of a drive but Walmart has some. It’s also called Polysporin Eye Drops.,en,"US: 45.541625,-62.944353",Canada,CA,"[[[-63.371964, 45.898905], [-63.371964, 46.316773], [-62.947048, 46.316773], [-62.947048, 45.898905]]]",ricepoint1,Wed Apr 08 22:52:39 +0000 2020,0,1,0,False,0,False,
@oliviahelmerr i used polysporin when my face was slashed open,en,,,,,ihatekyeler,Sun Apr 05 23:52:13 +0000 2020,0,0,0,False,0,False,
"Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin, each $9.99 at London Drugs. https://t.co/0iLyAOXkyQ",en,"Iowa, USA",,,,rbjets69,Sat Mar 28 16:18:37 +0000 2020,0,0,0,False,1,False,
"@ShannonBream Yea! for Neosporin. However, I switched to Polysporin—broader spectrum. Thanks for your reporting. Stay safe. 🌺🦋🌺",en,Dallas,,,,KayMerkelBoruff,Sat Mar 28 04:13:19 +0000 2020,0,0,0,False,0,False,
"""To put that into perspective, a barrel of Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin, each $9.99 at London Drugs.""
#canpoli #abpoli 

https://t.co/yd2UEnHt0D",en,"Moorhead, MN",,,,DyingSparrows,Fri Mar 27 20:43:26 +0000 2020,0,0,0,False,1,False,
"""To put that into perspective, a barrel of Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin, each $9.99 at London Drugs.""
#canpoli #abpoli 

https://t.co/yd2UEnHt0D",en,"Omaha, NE",,,,Lacci,Fri Mar 27 20:42:53 +0000 2020,0,0,0,False,1,False,
"""...a barrel of Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin"" #climateaction  https://t.co/QLPOCkqkC5",en,"Tampa Bay, FL",,,,Gracie_Raw,Fri Mar 27 12:40:44 +0000 2020,0,0,0,False,1,False,
"""...a barrel of Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin"" #climateaction  https://t.co/QLPOCkqkC5",en,USA,,,,Eco1stArt,Fri Mar 27 04:05:05 +0000 2020,0,0,0,False,1,False,
"""...a barrel of Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin"" #climateaction  https://t.co/QLPOCkqkC5",en,Cheyenne and Arapaho Lands,,,,MenryWY,Fri Mar 27 04:03:58 +0000 2020,0,0,0,False,1,False,
"""A barrel of Alberta oil is now worth $9.08 Cdn, which is less than a Barrel of Monkeys Game, a litre of Petrelli Extra Virgin Olive Oil or a 30-gram tube of Polysporin, each $9.99 at London Drugs.""

😬 https://t.co/vwPBZl8NY4",en,USA,,,,nickolivari,Fri Mar 27 00:46:22 +0000 2020,0,0,0,False,1,True,
"@SydneyMarie_13K Yeah, I think so.  I got up &amp; cleaned the wounds with Hydrogen peroxide. Then slathered on Polysporin. Seems good today.",en,"California, USA",,,,ofarrelltalent,Tue Mar 24 22:17:02 +0000 2020,0,0,0,False,0,False,
@shaklakhani Better than the “put polysporin up your nose” chainmails going around,en,Toronto / New York City,,,,provisionalidea,Sun Mar 22 22:42:34 +0000 2020,0,0,0,False,0,False,
