text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"@Schmiddddy @RebelNewsOnline #JustinTheLesser is the most divisive racist deceitful dishonest bigot ever
Impotent unethical @JustinTrudeau is intent on destroying #Canada for his own egotistical narcissistic power 
So loathed - kicked out by ex-wife &amp; kids, defunct #UN, despotic #TrudeauMustGo🔜#JailJustin https://t.co/IXWJMVvbEY",en,Canada,,,,capiecanuck,Sat Oct 31 12:49:58 +0000 2020,0,0,0,False,0,False,
LES METAMORPHOSIS DU #VAMPIRE contains the decadent erotic line 'Impotent angels damn themselves for me'! It's 1 of 6 suppressed poems from Baudelaire's Les Fleurs Du Mal 1857. The ban on publication was not lifted in France until 1949. Perfect reading for #31DaysofHalloween https://t.co/xJuTA0ft1C,en,Canada,,,,vampyrebat1,Sat Oct 31 10:13:31 +0000 2020,0,0,0,False,1,False,
"He's an impotent , invalid, nobody.
Thinks this is manly? Nope..
Use like to see him sans weapon take on any creature.
He's a coward and useless 
Flotsam https://t.co/iLpPeQtnOc",en,Canada,,,,QueenofConfusi,Sat Oct 31 09:08:35 +0000 2020,0,0,0,False,1,True,
"They feel anger, outrage, impotence, despite all together and its existence, that would probably be a “throw it for that",en,"Cape Breton, Nova Scotia",,,,123josnow,Sat Oct 31 08:50:18 +0000 2020,0,0,0,False,0,False,
@MrAndyNgo They are so impotent and cowardly. Can't take on one armed individual? They resort to nothing but slurs.,en,"Saskatchewan, Canada",,,,Blakester422,Sat Oct 31 05:06:47 +0000 2020,0,0,0,False,0,False,
"BC's glorious leaders issue legal orders when it suits them, but when it doesn't, e.g. when it comes to mandating masks, they offer lame, illogical excuses for their impotence. https://t.co/2YvTImP8sV",en,"Mission, BC, Canada",,,,RonaldNHughes,Sat Oct 31 02:50:13 +0000 2020,0,0,0,False,0,True,
"'The chief trait [of petty-bourgeois people] is impotence: social impotence by virtue of their economic degradation; ideological impotence by virtue of their fear of class struggle. Hence the urge of the petty bourgeois, both educated and ignorant, to curb the class struggle.'LT",en,"Toronto, Canada",,,,Raju_DasYorkU,Sat Oct 31 02:49:20 +0000 2020,0,1,0,False,0,False,
"@Amy_Siskind He to blames doctors (lies of course) for letting patients die but it's him that's letting Americans die. Not only being impotent during the pandemic so thousands die unnecessarily, he's fanning the flames by holding in-person rallies, discouraging the wearing of masks, etc.",en,"Ontario, Canada",,,,DebbieSurette1,Sat Oct 31 00:54:39 +0000 2020,0,0,0,False,0,False,
"@n_hold I'm sort of riffing off Mark Fisher a bit, on what he calls ""reflexive impotence,"" but in the show, a great example has to do with racial profiling. Black characters acknowledge it is bad, but at the same time engage in it (and build entire cases around it) without real complaint",en,"London, Ontario",,,,ideologian,Sat Oct 31 00:35:09 +0000 2020,0,1,1,False,0,False,
"The OSCE Minsk Group's impotence has contributed to the situation we're in today.

Here's another statement proposing no real action, disregarding Azerbaijan's ceasefire violations &amp; human rights abuses, and ignoring the threat of genocide the Armenians of #Artsakh face. https://t.co/DFqITDx0rU",en,"Toronto, Ontario",,,,Naira_Ghukasyan,Sat Oct 31 00:00:27 +0000 2020,0,0,0,False,1,True,
"An entire globe-spanning empire depends on the ability of the ruling class to keep ""unity"" an impotent feel-good buzzword instead of something people do to get rid of their oppressors.",en,Windsor ON Canada,,,,rosendo_joe,Fri Oct 30 23:10:36 +0000 2020,0,0,0,False,1,False,
@endearingrecord @DrJenGunter the liberals have always been impotent in Manitoba. a rich history,en,"Toronto, Ontario",,,,tyronemund,Fri Oct 30 22:30:20 +0000 2020,0,0,1,False,0,False,
"@BadMonk01555902 @IngrahamAngle Sure. Go and tell that to the families of those who have lost their fathers, mothers, sisters, and brothers. Many of whom would have been alive if not for the impotent orange man in the oval office.",en,"Toronto, Ontario",,,,sevakrum,Fri Oct 30 20:18:38 +0000 2020,0,1,0,False,0,False,
"@HassanNisar Not Nawaz and his shoe shiner slaves but take my words, this morally and ethically corrupt Imran whose upper chamber is blank, people of Pakistan will send him home!! General along with his senior Commanders are sick and tired of him being ineffective and impotent PM",en,"Laval, Québec",,,,Anver686,Fri Oct 30 18:13:56 +0000 2020,0,0,0,False,0,False,
"@ianmcc ""Dr Roussin is the coach. Nobody questions our bound, gagged, fully impotent coach.""",en,Winnipeg,,,,InfectMb,Fri Oct 30 17:54:23 +0000 2020,0,1,0,False,0,False,
"Big Fat Caveat: The Supreme Court can only help Trump steal the election IF YOU DO NOT GO OUT AND VOTE FOR BIDEN and get everyone you know to do the same.

If this isn't close, the Supreme Court is impotent. GET OUT THE VOTE! https://t.co/FwqefnTC1C",en,"Windsor, Ontario Canada",,,,Can_Skeptic_Wm,Fri Oct 30 15:59:45 +0000 2020,0,0,0,False,1,True,
@Darren_Dunne_ Famiily is impotent  .. important *?,en,Vancouver ,,,,nuck_chucks,Fri Oct 30 15:50:51 +0000 2020,0,0,0,False,0,False,
@kniggem @ProjectLincoln @reedgalen Not to mention she’s a women. A man who reportedly paid someone to write his SAT. Trump must feel like a total impotent little man compared to a PhD in quantum chemistry. There’s a reason trump got Cohen to threaten his school about releasing his grades.,en,Canada,,,,WorldPeacegood,Fri Oct 30 15:24:41 +0000 2020,0,0,0,False,0,False,
"@AdeSouzy Impensable...!! Comment est ce que le systeme penale en France peut il etre si ridicule, impotent et dangereux?",fr,"St. John's, Newfoundland and L",,,,HubertAlacoque,Fri Oct 30 15:02:08 +0000 2020,0,1,1,False,0,False,
"This excellent summary of tobacco legal settlements in Canada captures so much of what is wrong with our govnt's impotent regulation of the tobacco industry (&amp; of other drug industries). It also proposes an important solution for the tobacco settlements.
https://t.co/qAGuQNTVHa",en,Hamilton Ontario Canada ,,,,MikeDeVillaer,Fri Oct 30 14:39:43 +0000 2020,0,0,0,False,0,False,
"@RHCarpentier @SaskLass @herbdacosta This epitomizes impotent unethical @JustinTrudeau 

#TrudeauMustGo🔜#JailJustin",en,Canada,,,,capiecanuck,Fri Oct 30 14:09:03 +0000 2020,0,0,1,False,0,False,
"@MarissaNovetsky @liberal_party Impotent unethical @JustinTrudeau and his corrupt racist bigoted bastards are intent on destroying #Canada
#Canadians must eliminate this #lieberal scum 
#TrudeauCorruption 

#TrudeauMustGo🔜#JailJustin https://t.co/jt4hgBXIfr",en,Canada,,,,capiecanuck,Fri Oct 30 13:37:57 +0000 2020,0,0,1,False,0,False,
@AwardsDarwin @AlaskanCourtney 🤠🤠🤠Reminds one of the life and times of one impotent unethical @JustinTrudeau the lesser😎😎😎,en,Canada,,,,capiecanuck,Fri Oct 30 13:25:03 +0000 2020,0,0,0,False,0,False,
"If COVID19 caused impotence instead of killing people, it would have taken less than 10 cases in the US before we shut everything down and found a cure.",en,"Ontario, Canada",,,,BlueRaveFinn,Fri Oct 30 04:46:07 +0000 2020,0,0,0,False,1,False,
"If COVID19 caused impotence instead of killing people, it would have taken less than 10 cases in the US before we shut everything down and found a cure.",en,Canada,,,,NurseAlert19,Fri Oct 30 03:48:11 +0000 2020,0,0,0,False,1,False,
@GarnettGenuis Impotent Unethical @JustinTrudeau https://t.co/CjDll5CBE0,en,Canada,,,,capiecanuck,Fri Oct 30 03:26:52 +0000 2020,0,0,1,False,0,False,
@kakar_harsha @fawadchaudhry @sardesairajdeep @IndiaToday @sardesairajdeep and @karanthapar_in r both impotent,en,Canada,,,,skyaduvanshi10,Fri Oct 30 02:10:39 +0000 2020,0,0,0,False,0,False,
My new hobby is posting angry tweets and then immediately deleting them once I remember that none of my colleagues who follow me need/want to know about my seething impotent rage.,en,Vancouver,,,,tkstephens,Thu Oct 29 20:20:04 +0000 2020,0,2,0,False,0,False,
"@taylorhui Yes, I completely agree with you Taylor. Such a policy may prove to be impotent.",en,"Waterloo, Ontario",,,,mikalskuterud,Thu Oct 29 20:12:47 +0000 2020,0,0,0,False,0,False,
"This is an interesting write-up; it’s (somewhat) less troubling than the headline given the values of the couple and the uncontested evidence of impotence. Still, annulments of this type raise complex moral issues in the modern era; I’m not sure we shouldn’t move on from them. https://t.co/x6dxemBC5N",en,"Brampton, ON",,,,MollyC_Leonard,Thu Oct 29 19:25:29 +0000 2020,0,0,0,False,0,True,
"@nationalpost Why? Trump will enforce the anti corruption clause of the USMCA and have Trudeau arrested?

Please do. The combined weight of the Canadian legal system, RCMP, and Parliament are apparently impotent in putting a leash on that criminal. I'm sure Trump can accomplish it in 24 hours.",en,Montreal Qc,,,,SprouleSue,Thu Oct 29 18:06:37 +0000 2020,0,0,0,False,1,False,
"@CandiceMalcolm @TrueNorthCentre Impotent unethical @JustinTrudeau is a Moslem, so he doesn’t care about #Christmas or #Canadians!

#TrudeauMustGo🔜#JailJustin https://t.co/OW5kz6BC0m",en,"Winnipeg, Manitoba",,,,RosemaryHamulka,Thu Oct 29 17:58:20 +0000 2020,0,0,0,False,1,False,
"""Did Husband’s Impotence Serve to Annul Marriage? B.C. Court Says “Yes” - 2020 BCSC 1336 ~ @familyLLB https://t.co/IQMDjzj06l",en,Canada,,,,CanLIIConnects,Thu Oct 29 17:28:00 +0000 2020,1,0,1,False,0,False,
@YelenaPetrosya1 @UN It is obvious by now that @UN and @un_council are impotent of actions! They will avoid being even reminded that they have some work to do! Too many corrupted officials and interests clash! Shame on you!!! #SanctionAzerbaijan #SanctionTurkeyNOW,en,Toronto,,,,Annamkr2017,Thu Oct 29 17:11:30 +0000 2020,0,0,0,False,0,False,
"@realDonaldTrump ""must stop immediately"" huh? Exactly what are you going to do to stop it ""immediately""? Nothing. You are impotent, all talk and no walk.",en,"Toronto, Ontario",,,,boring_old_guy,Thu Oct 29 16:53:09 +0000 2020,0,0,0,False,0,False,
"@EllDevon @Franktmcveety @CommrRCMPGRC Do you see the irony in this tweet, @CommrRCMPGRC ? I think it’s time to move off your chair and act like a policeman. Yes, policeman. It seems being an impotent policewoman causes inaction. Or  resign.",en,Southern Alberta,,,,UPericulum,Thu Oct 29 16:11:08 +0000 2020,0,0,0,False,1,False,
"@EllDevon @Franktmcveety @CommrRCMPGRC Do you see the irony in this tweet, @CommrRCMPGRC ? I think it’s time to move off your chair and act like a policeman. Yes, policeman. It seems being an impotent policewoman causes inaction. Or  resign.",en,Vancouver Island B.C.,,,,britboy77,Thu Oct 29 15:42:49 +0000 2020,0,0,0,False,1,False,
"@revmagdalen Sending a stupid impotent letter... and bragging about it...
How perfectly it describes her whole “speakership.”",en,Canada,,,,vikenistic,Thu Oct 29 15:19:14 +0000 2020,0,0,0,False,0,False,
"@EllDevon @Franktmcveety @CommrRCMPGRC Do you see the irony in this tweet, @CommrRCMPGRC ? I think it’s time to move off your chair and act like a policeman. Yes, policeman. It seems being an impotent policewoman causes inaction. Or  resign.",en,"Saskatchewan, Canada",,,,CarolHusband,Thu Oct 29 15:03:42 +0000 2020,0,1,3,False,0,False,
"Shit, this sounds EXACTLY like impotent unethical @JustinTrudeau and his looney lefty #lieberal cronies 
#Canadians must wake up to this deceit and destruction and eliminate these wankers 

#TrudeauWorstPMEver 
#TrudeauMustGo🔜#JailJustin https://t.co/hPS7i7FSpv",en,Canada,,,,capiecanuck,Thu Oct 29 13:49:08 +0000 2020,0,0,0,False,0,True,
"@TheTorontoSun Deceitful dishonest inept racist #lieberal scum scam
Unethical @JustinTrudeau 
Incompetent @CPHO_Canada 

Impotent #TrudeauMustGo🔜#JailJustin https://t.co/csmSS5Ca9g",en,Canada,,,,capiecanuck,Thu Oct 29 13:22:43 +0000 2020,0,0,0,False,0,False,
"@CandiceMalcolm @TrueNorthCentre Impotent unethical @JustinTrudeau is a Moslem, so he doesn’t care about #Christmas or #Canadians!

#TrudeauMustGo🔜#JailJustin https://t.co/OW5kz6BC0m",en,Canada,,,,capiecanuck,Thu Oct 29 13:13:43 +0000 2020,0,0,1,False,0,False,
"@zackog @fairiefae @CP24 And if you don’t have a military, at least have something else that wields influence ie powerful economy, geopolitical location, etc...

Listen, I’m a proud Canadian, but I’m also self-aware. And the last 4 years have displayed our international impotence without a supportive US.",en,Toronto,,,,tdotonian,Thu Oct 29 13:08:07 +0000 2020,0,0,1,False,0,False,
"@sunlorrie @YouTube What a disgrace this impotent unethical @JustinTrudeau is!

#TrudeauMustGo🔜#JailJustin https://t.co/9QTgkE6Ueo",en,"Ontario, Canada",,,,april64caca,Thu Oct 29 13:05:18 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Ottawa, Canada",,,,hawkaye19,Thu Oct 29 11:10:44 +0000 2020,0,0,0,False,1,False,
@soledadobrien Not sure we can say Farage is entirely a failure ..if his assigned mission was to diminish the EU and to sink the UK to the status of near impotence ..he's certainly achieved his masters' bidding ..,en,"Toronto, Canada ",,,,robertlavigne,Thu Oct 29 09:59:02 +0000 2020,0,1,1,False,0,False,
@cafreeland Of course it won't be impotent because there simply isn't enough money to do that. There's already not enough money to cover what you're doing.,en,"Nova Scotia, Canada",,,,MrJoshuaEaton,Thu Oct 29 09:52:37 +0000 2020,0,0,0,False,0,False,
@cangal21 Impotent unethical @JustinTrudeau can go to #JailJustin https://t.co/8QzdqBLRmg,en,Canada,,,,capiecanuck,Thu Oct 29 03:23:29 +0000 2020,0,0,0,False,0,False,
@JustinTrudeau @PremierScottMoe Impotent unethical #TrudeauMustGo https://t.co/V7swcoamh2,en,Canada,,,,capiecanuck,Thu Oct 29 03:16:44 +0000 2020,0,0,1,False,0,False,
"@sunlorrie @YouTube What a disgrace this impotent unethical @JustinTrudeau is!

#TrudeauMustGo🔜#JailJustin https://t.co/9QTgkE6Ueo",en,Canada,,,,capiecanuck,Thu Oct 29 02:37:40 +0000 2020,1,0,1,False,0,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Ontario, Canada",,,,kearnes_kitty,Thu Oct 29 00:43:37 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,Canada,,,,wendy50591899,Thu Oct 29 00:23:22 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Owen Sound, Ontario",,,,Internetbiz911,Thu Oct 29 00:11:16 +0000 2020,0,0,0,False,1,False,
"This explains why the ""lockdown enthusiastic"" self-described socialists (who completely abandoned the most elementary leftwing values overnight) have behaved like ""sniveling self-righteous twats going around shaming everyone"" (as John Lydon described today's impotent left). https://t.co/5czv8smT85",en,"Toronto, Ontario",,,,haleewalsh86,Wed Oct 28 23:43:07 +0000 2020,0,0,0,False,1,True,
@stickers66 @CBCVancouver To allow people the opportunity to express their impotent rage.,en,"Vancouver, British Columbia",,,,adadintheburbs,Wed Oct 28 23:01:29 +0000 2020,0,1,0,False,0,False,
@Deleranty Impotence or incompetence?? #both,en,Canada,,,,ayles_b,Wed Oct 28 21:07:20 +0000 2020,0,1,0,False,0,False,
"Even more? Yes!

Impotence, potency, virility, sterility, chastity, effeminate or queer: varieties of premodern male sexuality

Registration closes in two days, on Oct 30! 

https://t.co/2aBbyptu01 https://t.co/CxEpkwDt1q",en,Guelph,,,,jacq_murray,Wed Oct 28 20:34:45 +0000 2020,0,0,0,False,1,False,
@ThePubliusUSA Impotent? He hasn't even pulled it out.,en,"Ontario, Canada",,,,kaythird,Wed Oct 28 20:32:37 +0000 2020,0,1,0,False,0,False,
"Even more? Yes!

Impotence, potency, virility, sterility, chastity, effeminate or queer: varieties of premodern male sexuality

Registration closes in two days, on Oct 30! 

https://t.co/2aBbyptu01 https://t.co/CxEpkwDt1q",en,"Toronto, ON",,,,premodmasc2020,Wed Oct 28 20:21:59 +0000 2020,0,1,1,False,0,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Montréal, Québec",,,,ConnieMessina,Wed Oct 28 20:05:14 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Prince George's County, MD",,,,accenda_llc,Wed Oct 28 19:05:08 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Bowmanville, On, Canada 🇨🇦",,,,snw106,Wed Oct 28 18:27:26 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Kingston, Ontario, Canada",,,,Ravenesque_2,Wed Oct 28 18:19:52 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,Canada,,,,LynneCamp4,Wed Oct 28 17:26:49 +0000 2020,0,0,0,False,1,False,
Can you describe Donald Trump’s response to COVID in one word? I will start: impotent.,en,"Calgary, AB",,,,rafaelalarcon,Wed Oct 28 17:26:28 +0000 2020,0,0,0,False,1,False,
"Trump’s impotence is staggering
#TrumpCollapse",en,Canada,,,,Deleranty,Wed Oct 28 17:17:14 +0000 2020,0,1,0,False,0,False,
@yashar His impotence on every level is embarrassing,en,Canada,,,,Deleranty,Wed Oct 28 17:16:14 +0000 2020,0,0,0,False,0,False,
"@washingtonpost ""muddles"" = ""renders impotent""",en,"Potomac Falls, VA",,,,307Spartan,Wed Oct 28 15:51:00 +0000 2020,0,0,0,False,0,False,
"""Impotence signalling is so much more fun to watch than virtue signalling."" - @michaelmalice https://t.co/5wkFD2SxrF",en,Canada,,,,Pathdom,Wed Oct 28 15:11:46 +0000 2020,0,0,0,False,0,True,
"The answer is....

Impotent!

What is the question?🤔🙂",en,Surrey,,,,DrewLawDesign,Wed Oct 28 14:28:07 +0000 2020,1,20,1,False,0,False,
"@Bill_Morneau @OECD #WillyPorno have you divulged you were fired as the unethical InsiderTrader #Canadian Finance Minister by impotent unethical @JustinTrudeau?

The #OECD and the #FreeWorld do not need you and your dishonesty 
What a disgrace to #Canada https://t.co/zDm9ubP0jT",en,Canada,,,,capiecanuck,Wed Oct 28 14:07:55 +0000 2020,0,0,0,False,0,False,
"@LAnon618 @ABC While we’re at it - this much ado about nothing, impotent unethical @JustinTrudeau is losing his grip😂

#TrudeauMustGo🔜#JailJustin https://t.co/XCjEdJJrvV",en,Canada,,,,capiecanuck,Wed Oct 28 13:09:00 +0000 2020,0,0,0,False,0,False,
"Ce qui se passe en Pologne sur l’avortement n’est pas un simple enjeu national. Nous sommes au coeur même de l’identité politique (?) de l’UE, de la notion d’Etat de droit (cf Tribunal constit dévoyé), de l’égalité h/f, du respect des droits indiv. Triste impotence européenne. https://t.co/pkEmLL34bI",fr,"Montréal, Québec",,,,nicolasmarangoz,Wed Oct 28 12:59:52 +0000 2020,0,0,0,False,1,True,
"During the pandemic, government has become more intrusive and yet seemingly more impotent and incompetent. Pick a month and some government official issues yet more contradictory orders on mask wearing, social distancing,  https://t.co/lVC1g2Ek1w via @VDHanson @DailySignal",en,"Toronto, Ontario CANADA",,,,chriscol22nd,Wed Oct 28 11:14:55 +0000 2020,1,0,0,False,0,False,
"Covid-19 Basics: Hoax, Hoax, Hoax, meant to scare people into submission and take a vaccine that will kill them and or make them impotent, thus completing the eugenics plan for depopulation. Hoaxers, Gates, Fauci, Soros anyone pushing UN Agenda and Climate change. https://t.co/mXe4F1Vqht",en,"British Columbia, Canada",,,,DashLalonde,Wed Oct 28 07:09:20 +0000 2020,0,0,0,False,0,True,
@ptgorst Origi is impotent.,ca,"Ottawa, Ontario",,,,ThesaintM10,Wed Oct 28 03:55:01 +0000 2020,0,0,0,False,0,False,
"@Lisa30028673 @adriandix Yes, how naive and impotent can these people be? Do they think anti-maskers give a damn about their ""expectations""?",en,"Mission, BC, Canada",,,,RonaldNHughes,Wed Oct 28 03:47:33 +0000 2020,0,1,0,False,0,False,
Pathetic and impotent. Let’s not forget though that this person has physically assaulted 2 grown Men for simply asking a question. Unhinged is the best way to describe JJYS. Stay safe Boys and Girls. Line by Line - Jessica Yaniv Simpson vs Chris Elston https://t.co/56IcGjhQ1o,en,Canada,,,,Indieanabones,Wed Oct 28 03:12:16 +0000 2020,0,0,0,False,0,False,
"#seniors in BC -  I read previous reports. This reminds me of the whoop-de-doo PowerPoint Decks lil sales kids put out.

Impotent.

https://t.co/YDM4fYWV8r",en,Victoria BC Canada,,,,mose,Wed Oct 28 00:14:32 +0000 2020,0,0,0,False,0,False,
@Freddyk24 @johncusack It political now. You left truth and justice in the dirt and you’ll have to be rendered impotent for it to be restored. Now we change the rules like you did.,en,"Ottawa, Ontario",,,,geearge,Tue Oct 27 23:07:55 +0000 2020,0,1,0,False,0,False,
"@realDonaldTrump @MSNBC Unfortunately number of deaths is starkly climbing, so while doctors have become more effective at successful treatment, Trump's impotent response and non existent strategy for dealing with the pandemic is going to cost tens to hundreds of thousands more lives before it's over.",en,"Ontario, Canada",,,,Kev_in_Canada,Tue Oct 27 20:08:46 +0000 2020,0,0,0,False,0,False,
@AlanCane604 And ALL of Canda's decent into chaos can be traced to Liberal malevolence and PC impotence. We need someone on the right with some agression to lead.,en,Ontario Canada,,,,jstans1478,Tue Oct 27 20:08:08 +0000 2020,0,0,0,False,0,False,
"""In the ensuing decades, they used their new acquisition as a milch cow and dragged it into endless wars, quarrels and occupations, from which, whatever their wishes, they were impotent to escape.""3/",en,Canada,,,,ManitouStultus,Tue Oct 27 19:38:43 +0000 2020,0,0,0,False,1,False,
"@swati_gs Madam kyu iss ❤️day ko impotence de rahe ho, ignore this crap.",en,India,,,,ThisisNisarg,Tue Oct 27 19:24:37 +0000 2020,0,0,0,False,0,False,
"@alankatb @Zesrii @TraceyKent @TorontoStar Not only were they in horrible pain, they died in fear &amp; alone seeing as no one was allowed to see them.

This isn't a joke, you impotent, imbecilic child. 

People like you who think nothing of mocking others are so far past disgusting there's literally no word for it. Just wow.",en,"Montréal, Québec, Canada",,,,ShaArt555,Tue Oct 27 18:56:52 +0000 2020,0,1,0,False,0,False,
"@Motomom128302 These 2👇🏻playing for the other team;
Spineless @theJagmeetSingh 
Impotent unethical @JustinTrudeau 

#TrudeauMustGo🔜#JailJustin https://t.co/FwqEoDyxJc",en,canada,,,,johnofdeadwood,Tue Oct 27 18:11:38 +0000 2020,0,0,0,False,1,False,
